name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.043937574455514744,0.0,,0.9862525553355614,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.001318550647795201,0.0,,0.8497329581644799,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.05661321747951688,0.0,,0.9622257140445682,0.0,1.87001,1.0,True,,2.0,41.0
,4,-0.006652352517545222,0.0,,0.9826284572349654,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.0524519357085228,0.0,,0.9069530296505623,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.17817289478145537,0.0,,0.9476040155879325,0.0,6.75,1.0,True,,5.0,150.0
,8,0.1800677345812321,0.0,,0.9347190326504738,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.012656397521495822,0.0,,0.9517483447555177,0.0,0.22805,1.0,True,,7.0,5.0
,11,1.1685540534198287,0.0,,0.9894888411797819,0.0,29.9715,1.0,True,,8.0,377.0
,12,0.020625188377522197,0.0,,0.962122644129604,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.0039408928699620135,0.0,,0.9608595859022977,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.010075045335292687,0.0,,0.9809055719710886,0.0,1.408,1.0,True,,11.0,22.0
,15,0.08041043000000009,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.031954485696673585,0.0,,0.9763878295002504,0.0,2.688,1.0,True,,13.0,42.0
,17,0.0200579167097958,0.0,,0.9965377834699958,0.0,1.23147,1.0,True,,14.0,27.0
,18,-0.0006279787816107253,0.0,,0.9703483053214019,0.0,0.135,1.0,True,,15.0,3.0
,19,5.6210683286189896e-05,0.0,,0.8919391459631733,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.0022812718074023686,0.0,,0.964550845157769,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.0001459667472168795,0.0,,0.8922093824177153,0.0,0.27,1.0,True,,18.0,6.0
,26,0.00011990457326173376,0.0,,0.9640460606747203,0.0,0.405,1.0,True,,19.0,9.0
,27,0.0008351333088874903,0.0,,0.9885122394878418,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.0068502207285687025,0.0,,0.9447038412421243,0.0,1.088,1.0,True,,21.0,17.0
,29,0.004943406736850739,0.0,,0.7908430716948038,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.003057168376045305,0.0,,0.9694409896252713,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.002510943549871445,0.0,,0.8391658044041328,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.005727137231826782,0.0,,0.5823558593278287,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.00034968598075211035,0.0,,0.8587669057007292,0.0,0.477,1.0,True,,26.0,6.0
,37,0.00036818662233656374,0.0,,0.9648308055905989,0.0,1.113,1.0,True,,27.0,14.0
,40,-0.0031557660817291312,0.0,,0.9507182961275704,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.0038533928495611824,0.0,,0.9554306140584421,0.0,0.31927,1.0,True,,29.0,7.0
,42,7.953774072229358e-05,0.0,,0.9871337526746923,0.0,0.09,1.0,True,,30.0,2.0
,43,-0.0028976053512096284,0.0,,0.9692270763656124,0.0,0.768,1.0,True,,31.0,12.0
,46,0.03944120277526603,0.0,,0.9883189317037749,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.017955698134481883,0.0,,0.9646634564804843,0.0,1.152,1.0,True,,33.0,18.0
,49,0.012150217937350313,0.0,,0.9550403407271951,0.0,1.344,1.0,True,,34.0,21.0
,50,0.018653430587053307,0.0,,0.9522852415003866,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.003845890025645494,0.0,,0.9576339443019694,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.03970876830950376,0.0,,0.9595259318808151,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.00969355673098564,0.0,,0.9561345440195874,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.007883726356686098,0.0,,0.9493010134937552,0.0,0.27,1.0,True,,39.0,6.0
,55,-0.010451778054982423,0.0,,0.9672635134682794,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.006339996717453011,0.0,,0.9885104081183672,0.0,0.384,1.0,True,,41.0,6.0
