name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.0009605461958136496,0.0,,0.9625736920544046,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.0041608705796160605,0.0,,0.9728343341686154,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.0061245487077020155,0.0,,0.9741742693378453,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.009174800122841234,0.0,,0.9614308110760323,0.0,1.305,1.0,True,,5.0,29.0
,9,-0.002074732588003749,0.0,,0.9684149532664436,0.0,0.7155,1.0,True,,6.0,9.0
,10,-0.0004905927462695754,0.0,,0.9873581189533271,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,-0.00039219883608346967,0.0,,0.9827860964779992,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0,0.0,,1.0,0.0,0.59293,1.0,True,,9.0,13.0
,13,-0.003698651569274715,0.0,,0.9703768962011551,0.0,0.63854,1.0,True,,10.0,14.0
