0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1.04,1.06,1.06,1.0582011087282812,1.0572172007353848,1.06,1.0534437086614694,1.06,1.06,1.0504592517982572,1.047091216479174,1.0600000000000003,1.0451037739630042,1.0390376661428335,1.0395586773629244,1.0258729858680256,1.0097236098281586,1.0326514663947708,0.9956674082926902,0.9829492162973394,0.94525116406454,0.9445251679813963,0.9436498799279733,0.9419317984307113,0.9702284216129352,0.9838834218452238,0.9955859272498186,1.0063193829238362,1.0160051410311906,0.9587303615026563,0.9329226948163,0.9312865240694845,0.9296789453655049,0.9214808277871561,0.9238937530259854,0.9305002573133183,0.934818212992121,0.9460675160979884,0.9341761453720959,0.9309752211180535,0.9828126271204671,0.944182488856664,0.9984776012821188,0.9566826045071846,0.9911906223644061,0.9455115226018854,0.9477285007412782,0.9466045634525265,0.9453760953574184,0.9289961319785481,0.9709753550167832,0.9887478340534074,0.9788772464232848,0.9836412368709532,0.9968993605323746,0.9323598797451121,0.9268122454635613
1.04,1.0599999999999998,1.06,1.0572275950028502,1.0576133874828473,1.0600000000000003,1.0539235258305133,1.0600000000000003,1.06,1.0527640429453653,1.049414474836677,1.0599999999999996,1.0498433555252167,1.045145915253517,1.0476212253401196,1.046485858117311,1.0391502320540862,1.0270478187863379,0.9872294143309046,0.9760988394091265,0.9379274231488884,0.9385900649853193,0.9382658998291454,0.9382291689189567,0.956739869409839,0.9764029424487743,0.9922976628614572,1.0064413652018847,1.0184054499678676,0.9479393002168875,0.928179233180296,0.9133635301620017,0.9118219016859465,0.9195642927855667,0.921392982811095,0.9277017221325944,0.9310150324485928,0.9393912020996399,0.9304860742041096,0.9290554781335699,0.9852446816371517,0.9547113692975894,0.9993362642666901,0.9529860199847904,0.9897733895555427,0.941627456732835,0.9340491047367646,0.9364387039022625,0.941678913005071,0.943009686881092,0.9751857902724743,0.985812856231942,0.9722744980109649,0.9817753272562371,0.997745313613947,0.9363526696910328,0.9202254723256184
1.04,1.0600000000000003,1.0599999999999998,1.0613513119484144,1.057245471791388,1.0599999999999996,1.0575158839435808,1.0599999999999996,1.0600000000000003,1.0507981510003146,1.0487997699187648,1.0599999999999998,1.0526459432745008,1.0492296074858356,1.0490063715883136,1.0451305281805674,1.0372984188777095,1.0596683634853032,1.0314216287817162,1.0190443711768897,0.9576860914678949,0.953986045988828,0.9531517908417392,0.9385435958058047,0.920611694263113,0.980905250677281,1.002536018058585,1.0145217971012466,1.023800363945318,0.8985476409608935,0.8622637727182929,0.8776462967915246,0.8754650765425889,0.9169408171724074,0.9233455994629961,0.9321127255006606,0.9379881817204901,0.9546818320284267,0.936840797817503,0.9323251249681306,0.9642962711962363,0.9210404299538044,0.9931880177964585,0.9645586647578577,0.9972319075350025,0.9545945195533707,0.9579770703583311,0.9570608531160348,0.9614833267145505,0.9632889816558152,0.9726476676964295,1.0085350084099574,1.0026980880273915,1.002067057011315,1.0045589777525716,0.9120527468667203,0.9050748693604422
1.04,1.0599999999999998,1.0599999999999998,1.0593882133920218,1.0575121864783736,1.06,1.0531015832232287,1.06,1.0599999999999998,1.0536323163314347,1.0451671674406633,1.0600000000000003,1.0418412957956646,1.035274214972362,1.0352540576693268,1.0244584098785707,1.0165885729391761,1.0701846171036349,1.0221361989174316,1.002329098170911,0.9458675917056312,0.9429211782896983,0.9421332399062234,0.9313594631215943,0.9263556260888464,0.9754165251492426,0.9915970868234845,1.0039767840065545,1.0141733675730316,0.913445072325433,0.8935796949726234,0.9025642881831886,0.9007829084157934,0.9234306464251737,0.9278614839128113,0.9321190412076289,0.9351279527468074,0.9437502973096105,0.934168281546457,0.9323777441046579,0.9897398453476579,0.9549728707520964,0.9970915648225624,0.9523304290929236,0.9882439626618023,0.9441700647222947,0.9480526672488305,0.9459006100231218,0.9443950422729493,0.947646880795764,0.9740650542259561,0.9909006725542885,0.9864099373930614,0.9873462373351609,0.999924454329978,0.9425928697354731,0.9373568500421491
1.04,1.0594796693325041,1.0599999999999998,1.0561888928210719,1.0541441107963085,1.06,1.0579885163514462,1.06,1.0600000000000003,1.0543610918216777,1.0468373771842783,1.0600000000000003,1.0469341406790837,1.0410466604775361,1.040569071100005,1.0351562144696145,1.0241296656092556,1.0345923845907268,1.004784023763422,0.992040271632902,0.9456703049601086,0.9445843343858915,0.9436329999197504,0.947454687414106,0.9820166048910892,0.9914184225009135,1.00712582799492,1.0172425460488959,1.025454843509215,0.964432371914028,0.9362935590839552,0.9043496326431929,0.9012589005975167,0.9160400402649539,0.9203356055320087,0.9272743158332474,0.9321751754698797,0.9462192967446517,0.9310286733263793,0.9273800601324105,0.980993869218156,0.9457367226461498,0.9979827271709505,0.9583796023097919,0.9927635123093923,0.9449173471724337,0.9429605287484579,0.9448084911421899,0.954049434335089,0.9651288211105286,0.976293712504978,1.0215754288193086,1.0206376637924526,1.0073183001338084,1.0076311982703454,0.9283063452286544,0.9229778746554409
1.04,1.06,1.0599999999999998,1.061028923919516,1.0578068766813133,1.06,1.054501685814313,1.0599999999999998,1.06,1.0520172907585956,1.0463813758929905,1.0599999999999998,1.0461962459036043,1.041956708434055,1.0423697545385011,1.0301241064615634,1.0147041523810487,1.0658358147578975,1.0218504590616018,1.0047991270849068,0.9538463735143696,0.951290749652125,0.9499707203039647,0.9472464579388309,0.9766386923829948,0.9902739853638751,1.0008588634399789,1.009844488004101,1.0171771141672237,0.9618047380672388,0.9310800895093917,0.9201398750255048,0.9173746487408438,0.9358053185089357,0.9401644147008733,0.9433047075816318,0.9456770030664057,0.9532407606677958,0.944492331369189,0.9433209300600185,0.9756325138922264,0.9472164040921135,0.9961877869475347,0.9623497126161291,0.994938501256212,0.9484599747075548,0.9511880165210549,0.9509115864456943,0.9464652823958307,0.9437394898224158,0.974224842700954,0.989423113241943,0.9825417583558907,0.9830744104307596,0.9954493170586082,0.9381314308439331,0.9267795922972987
1.04,1.06,1.0600000000000003,1.0619487816680444,1.0588713888201229,1.0599999999999998,1.0584046428654377,1.0600000000000003,1.0600000000000003,1.0601319253297208,1.051583078622964,1.06,1.0529877145078748,1.0498726787801322,1.0482008124967777,1.0395566799093325,1.0317084646435803,1.0606369866409995,1.02515162097575,1.0101300308332675,0.9601727397768386,0.9568181551566163,0.9563108820890632,0.9533579421191656,0.9911852704868277,0.9935926934422974,1.0054861774147634,1.0182275551324245,1.0281437457955194,0.9749176108469184,0.9373099364077585,0.9245591858709613,0.9224471389836227,0.940232061260065,0.9440573106772701,0.9484856244603289,0.9509309509278857,0.9569627052787018,0.9504607383069897,0.9493479281324216,0.9902186670058813,0.963145219821181,1.0012771088675958,0.9668166656295636,0.9980045950206687,0.9548230822207242,0.9582056663456068,0.9572708165733452,0.9559862970547756,0.9691693466405202,0.9859053708713492,1.0131653959084737,1.0122609105553693,1.00252234315973,0.9997029666199743,0.9475386376922418,0.9417663204092108
1.04,1.06,1.0599999999999998,1.058094694861875,1.0574751826461646,1.0600000000000003,1.0535376016080553,1.06,1.06,1.0575203171361265,1.0510949561116552,1.06,1.0535401267775732,1.0499538366201715,1.0506696889759217,1.0485967127526548,1.047452673938989,1.0239032198846711,1.0006645663102096,0.9939165062977134,0.9491391542788243,0.9483825394576106,0.9474527597218874,0.9357108151193623,0.9453679933634525,0.9757342190742943,0.9905148583183091,1.0042498587387167,1.016368184197598,0.9332036470370896,0.9119034805508123,0.9146991333323684,0.9129325258454434,0.9326088791081681,0.9367373647191257,0.9414870112959064,0.9439671365239122,0.950005661695165,0.9434914670103723,0.9425039521761388,0.9803164089404529,0.9466238400968724,1.000536835670175,0.9604359678413061,0.9961884874462712,0.9496829785664436,0.9450075963877622,0.9472804941065559,0.9533478279965321,0.9591585703382303,0.9852135057492862,0.9955495985725733,0.9883180979800701,0.9910022381366874,1.004432573159792,0.9353604509683117,0.9266032020504663
1.04,1.0595550000667573,1.0599999999999996,1.0626338197687184,1.0600472754190227,1.0600000000000005,1.0569156530540758,1.0600000000000003,1.0600000000000003,1.0536593466982769,1.0515824337533832,1.0599999999999996,1.0494382831564886,1.0437405347018698,1.0459032805119768,1.048395586973841,1.0363861166392672,1.0644532852178525,1.019547610187163,1.0013814855549334,0.943731472445993,0.9409370584029841,0.9404690153336525,0.9493045089457465,0.9870263670365825,0.9892073475487827,1.0031274872076663,1.0125493417828426,1.0229076511074637,0.9712902161627803,0.9424653722070827,0.9246856357940026,0.923030879990892,0.927392408052128,0.9285364463762504,0.9341778919957039,0.9365930059576981,0.9411458921304064,0.936649841282928,0.9360460657317315,0.9999989858922839,0.9722536569628184,1.0057142201849425,0.9541263610879567,0.9898256176782191,0.9422321304191411,0.9371638031998493,0.9389468222080487,0.9443779419295765,0.9552629613200747,0.979310051519867,1.0095803005916775,1.0044140641174266,1.0027314507129532,1.0032537238995352,0.9507933789409102,0.934376253916414
1.04,1.06,1.06,1.0576567717150571,1.0566700678291157,1.0599999999999998,1.057023350838023,1.06,1.0599999999999996,1.049848249123795,1.0507727113974223,1.0600000000000003,1.0465576464990733,1.040313024783353,1.0422534477140044,1.03627232190296,1.0239132655719356,1.0272918723533424,0.9925860992665737,0.9809186275517461,0.9389713489093685,0.9377148970211115,0.9364785377077657,0.9279528489294798,0.9077800335261947,0.9693527473978196,0.9990151193991249,1.0143350612240891,1.0249920820509557,0.8867970848830886,0.8492970047469607,0.8609341602889635,0.8577791434893924,0.9117540174349277,0.919081315422773,0.9272325771881664,0.9312950860259053,0.9397898167969072,0.9313850563860173,0.9292911044954153,1.0054426574323325,0.9787012326134622,1.0072832051331215,0.9518827862895547,0.9896652266670214,0.940712259772385,0.9359121260434194,0.9372353560509151,0.9395786883243801,0.9368095624326679,0.9683335659720469,1.0101463929584245,1.0080146108571246,1.0059420130069046,1.0051438385443092,0.9587717729407752,0.9486917301917888
