name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.0026281688475609105,0.0,,0.94378113105562,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.004715453359931706,0.0,,0.9403560737785365,0.0,0.09,1.0,True,,1.0,2.0
,3,0.006038930973761521,0.0,,0.9964148087003524,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.03415500000000009,0.0,,1.0,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.003175279375165707,0.0,,0.932668645964291,0.0,2.385,1.0,True,,4.0,30.0
,9,-0.00016192669309673946,0.0,,0.9840303258084588,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.01871107322102409,0.0,,0.9673536898558901,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.010853318386617145,0.0,,0.9589098640159948,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.009123884210735556,0.0,,0.9606542701089064,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0013683000000000011,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,-0.0018422083817341214,0.0,,0.9822621723264048,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.0020509605091810247,0.0,,0.9956820859853178,0.0,0.192,1.0,True,,11.0,3.0
,18,0.015493318739533427,0.0,,0.8949934742369692,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.004773324489593505,0.0,,0.9675415975749493,0.0,0.128,1.0,True,,13.0,2.0
,20,0.06102714727520943,0.0,,0.9177071298544043,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0111,0.0,,0.9904722222222223,0.0,0.135,1.0,True,,15.0,3.0
,23,-0.006112334420204143,0.0,,0.9725618468355387,0.0,0.512,1.0,True,,16.0,8.0
,25,0.002295000000000002,0.0,,1.0,0.0,0.135,1.0,True,,17.0,3.0
,28,1.45042860135473e-05,0.0,,0.9674111587334837,0.0,0.09,1.0,True,,18.0,2.0
,29,-0.011877290935628108,0.0,,0.9658560201430486,0.0,0.45,1.0,True,,19.0,10.0
