0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,0.9500000000000001,0.9608155349948323,0.9529122321739198,0.9488859050176679,0.9442458278773764,0.9432406747733032,0.9351189679802663,0.9504293340873965,0.9539300603382522,0.9504293340873965,0.9842807993751373,1.0195140879601243,0.9711244533620289,0.9656298149573275,0.9711318362053248,0.9599351801048949,0.9578266176398024,0.9553652573609484,0.954140882371274,0.9481852425895286,0.9499999999999998,0.9499999999999998,0.9511533765874098,0.951432361205967,0.9524416704782325,0.95,0.9438975683851062,0.9283435650010075,0.9182348077808569
1.0,0.9500000000000001,0.9471779215622046,0.9368087955217032,0.9341361432379093,0.9242981174854693,0.9189164179183736,0.9114830368437946,0.937711493157486,0.9460677653088732,0.937711493157486,0.976813120045813,1.0173855617642402,0.9666962713346893,0.960594619399891,0.9593165110037007,0.9456998607740675,0.9484553959078604,0.9444629910142878,0.9447895775582428,0.9455381284257368,0.95,0.9500000000000003,0.9493919326119902,0.9524296674434977,0.9506867183739757,0.954089818894863,0.9222950106872393,0.942292556267694,0.9320685120057463
1.0,0.9500000000000001,0.9562165320348269,0.9472633893139246,0.950026661498021,0.9383419392984792,0.9453741412664354,0.925242743017187,0.9459777245772176,0.95063755736138,0.9459777245772176,0.9807750440525136,1.0096314966678621,0.9696125166654646,0.9650396489168556,0.9653770731934572,0.9537807063272218,0.9549327170345779,0.9512138648916161,0.9500936157463444,0.9465105208500876,0.9500000000000002,0.9499999999999998,0.9424148132921062,0.9450010606953538,0.9374969240027522,0.95,0.9378576888740913,0.9362069944584882,0.9262508446802511
1.0,0.9500000000000001,0.9646075321235278,0.958711098248689,0.9473955200907714,0.9542969789459863,0.9408994445294171,0.9613172277654272,0.953243762970913,0.9532259150087038,0.953243762970913,0.9882628400241771,1.0077302709221843,0.9774040279897531,0.9704790916559954,0.9659447896733341,0.9523351428808663,0.9597869483382161,0.9559468181236417,0.9543693708011393,0.949831498101093,0.95,0.9500000000000002,0.9412208713414161,0.9465179994178413,0.9399799734501811,0.9527983844280244,0.9540807496642096,0.9391936601040048,0.9334242666918575
1.0,0.9499999999999998,0.9634090561463574,0.9559506503287779,0.9520293351005201,0.9505949286225476,0.948296831288153,0.9482580479822262,0.950094557221241,0.9500630714144331,0.950094557221241,0.9792936214912659,1.0183511391282076,0.9630912636488171,0.9612473880500607,0.9625611541354296,0.9482333623607131,0.950163576326909,0.9461621369380028,0.9472003371034948,0.9482119833349976,0.9500000000000001,0.95,0.9424297122181022,0.9471622107696022,0.9425889123434164,0.9518232762813571,0.9510160922634695,0.9320931545723923,0.9177024832209366
1.0,0.95,0.9727789517220882,0.9673079216261696,0.9535006443857893,0.9641683148242397,0.9513402392984419,0.9729115767970098,0.9583385874311099,0.9554402786139703,0.9583385874311099,0.9863477274875923,1.004079766571522,0.9741960073885988,0.9662385849548408,0.9681555674335083,0.9585145605992723,0.9531816174825366,0.9485337371163517,0.9495328153362983,0.9509559045425977,0.9500000000000001,0.9499999999999998,0.9443428521857693,0.9460499011908845,0.9386535366817943,0.95,0.9660232970233035,0.9399382714266239,0.9319679807707242
1.0,0.9500000000000001,0.9660283768317333,0.9602038734137116,0.9532668551750509,0.9578586892937285,0.9503809675402107,0.9648189195824503,0.9553499376504673,0.9544350561500897,0.9553499376504673,0.987317564942717,1.0106867481023074,0.9747318856463169,0.9664372312834454,0.9705042531177533,0.9578381515489873,0.9529311639546906,0.9465335158075491,0.9477571394288654,0.9493448158844248,0.95,0.9500000000000001,0.9375029117515411,0.9421619970770705,0.9309596230376054,0.9500000000000001,0.9576349641056068,0.9396086682793444,0.9296052695374509
1.0,0.9500000000000001,0.95886679258208,0.9520621627322419,0.9504581264023624,0.9484067935738725,0.9453054911104206,0.9508732249623587,0.9489821437382596,0.9504200995455231,0.9489821437382596,0.9808187210836371,1.021234217658639,0.9622523711639507,0.9580777371782463,0.9658202560077619,0.9519434888703691,0.9415674211861919,0.9351976197341434,0.9385146408060212,0.9475427807842841,0.95,0.9500000000000003,0.9525875242593865,0.9534079310555951,0.9522520751422275,0.9533363595604896,0.9484187475225825,0.940004863725114,0.9331660281999
1.0,0.9499999999999998,0.9572434633555792,0.9493789172371105,0.947437421084076,0.9412809973820826,0.9409433227908792,0.9325941308918644,0.9434115892538502,0.9445773650920913,0.9434115892538502,0.9773812968341651,1.0244112931191924,0.9662537375965186,0.957980670348164,0.9593241168641398,0.9424262073972968,0.9427454307962968,0.9374253714147417,0.9381203959885953,0.9457571386062528,0.9500000000000001,0.9499999999999997,0.9387422659460704,0.9386774859165317,0.9140689087392564,0.951122888922691,0.9398782449016365,0.938878665673095,0.9283957684937584
1.0,0.9500000000000001,0.9758753658489486,0.9710258309663983,0.9672426765466845,0.9727464830974611,0.9732009136528283,0.9840493436082745,0.9588927376265342,0.9516560084311055,0.9588927376265342,0.9809544459347713,1.0074853740632534,0.969039125203882,0.9644294404171306,0.9615853103475502,0.9488571407839822,0.9520735229478999,0.9454268337757,0.9469248570842747,0.9503164435153177,0.9499999999999996,0.9500000000000001,0.9336610374859109,0.9419547703571886,0.9354270195202644,0.95,0.9724830264040794,0.9402909681949752,0.9353023443292441
