0,1,2
16.10763686774625,-11.889267683470003,2.591532362731286
29.42752174109961,26.97399961144754,-64.866997101048
37.78143819360143,6.045312085093478,-44.97072722100328
-0.17303384218636353,17.58228952021858,21.110027977266213
0.8938487187127464,-23.164374791314437,-26.528382993518363
6.908254355958107,-33.16038637650884,13.73873476710277
25.53352767932472,28.03500146563138,12.9201826118138
-38.884959882820866,20.395377327788367,16.860284030381337
-34.93025745740721,12.865603576116499,62.23986830885153
13.382624268767835,-22.707517899839896,15.087391118560177
-28.103229377552246,40.634522138227254,-30.236499171170806
-31.798723336737268,38.31878939623799,2.1129127939803993
-9.62601681489108,-14.274095699313932,-10.069006855907226
-6.338263985489284,15.954874597713967,-43.4313704137148
-12.180382167030512,-40.70544612953897,32.3636285992348
39.690278402953595,40.76280580755366,12.242549346956466
-9.725475511087026,43.64879932150359,41.11369707340479
41.11171167428087,28.514571198873497,33.16423324258437
21.810838082494733,-1.372673028865428,-31.36926926566671
-0.8020320949115103,-36.41648227509001,0.5363304618921205
6.371681896527484,14.574607252073712,64.55074720188648
1.3811851208857675,-8.09229834021101,19.440829664944957
-15.660844152131332,-29.054837778840437,67.94866659348861
19.86000886981828,39.85555050265684,41.06428391115939
