name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.07843959005773082,0.0,,0.9819427636596891,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0036466982067748918,0.0,,0.9324874206905566,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.014307943771779547,0.0,,0.8893487340860321,0.0,1.87001,1.0,True,,2.0,41.0
,4,0.008219573385268436,0.0,,0.9765505527953308,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.11563001927279384,0.0,,0.9681071246502652,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.20501888337638252,0.0,,0.9631268320923878,0.0,6.75,1.0,True,,5.0,150.0
,8,0.21696306862533093,0.0,,0.9625545058085483,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.008145553633570671,0.0,,0.8727182794719169,0.0,0.22805,1.0,True,,7.0,5.0
,11,1.0947226651251316,0.0,,0.9400254546861229,0.0,29.9715,1.0,True,,8.0,377.0
,12,-0.009824769370267716,0.0,,0.9795328761111505,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.0060561022232212235,0.0,,0.964221985917077,0.0,0.4561,1.0,True,,10.0,10.0
,14,-0.01855428211510181,0.0,,0.9838222428159787,0.0,1.408,1.0,True,,11.0,22.0
,15,0.019612300000000027,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.08886266520023348,0.0,,0.9138090272322297,0.0,2.688,1.0,True,,13.0,42.0
,17,0.08294923006296158,0.0,,0.837357897523254,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.0019054534509033005,0.0,,0.961114470006691,0.0,0.135,1.0,True,,15.0,3.0
,19,0.0006573748722672468,0.0,,0.8651357411895878,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.004645247976332881,0.0,,0.9557953778654338,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.002128260974586009,0.0,,0.9008675519459777,0.0,0.27,1.0,True,,18.0,6.0
,26,0.011045205992460255,0.0,,0.8992721135616304,0.0,0.405,1.0,True,,19.0,9.0
,27,0.00030258445453643437,0.0,,0.9929319705255331,0.0,0.256,1.0,True,,20.0,4.0
,28,0.006660400760173796,0.0,,0.8373716918751598,0.0,1.088,1.0,True,,21.0,17.0
,29,-0.0009323216542730505,0.0,,0.9699362774663961,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.008077026665210724,0.0,,0.929319563937637,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.002560797303915024,0.0,,0.7727887131583016,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.005247516489028931,0.0,,0.9063506284369579,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.0007248605467379092,0.0,,0.8574803762122895,0.0,0.477,1.0,True,,26.0,6.0
,37,0.007610371634364128,0.0,,0.9473377103633098,0.0,1.113,1.0,True,,27.0,14.0
,40,-0.007596527432021499,0.0,,0.9662410018562395,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.006870215067865247,0.0,,0.9544814888092672,0.0,0.31927,1.0,True,,29.0,7.0
,42,-3.924397230148195e-05,0.0,,0.9795639558633169,0.0,0.09,1.0,True,,30.0,2.0
,43,0.011648557691574156,0.0,,0.9679173928275704,0.0,0.768,1.0,True,,31.0,12.0
,46,0.06884047984672348,0.0,,0.9897958156081343,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.008882239356637005,0.0,,0.8257897227806971,0.0,1.152,1.0,True,,33.0,18.0
,49,-0.022354194137066692,0.0,,0.9651174150765874,0.0,1.344,1.0,True,,34.0,21.0
,50,0.023269334310293197,0.0,,0.9677608905033496,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.0058215494222939,0.0,,0.9626580587650339,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.01156135982275009,0.0,,0.9252287045139936,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.007816021347045898,0.0,,0.878968666613102,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.0009630840066354798,0.0,,0.9224330221976464,0.0,0.27,1.0,True,,39.0,6.0
,55,0.005437427124381063,0.0,,0.8692808113019734,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.016795498967170714,0.0,,0.9457382785603403,0.0,0.384,1.0,True,,41.0,6.0
