0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,0.95,0.9734526954626302,0.9676552434067962,0.9609868558135212,0.9640471762596715,0.963631698020236,0.9665649918362877,0.9569346805464068,0.9533116464335103,0.9569346805464068,0.987758492803999,1.0115940578281881,0.9739619985711785,0.9657831840575293,0.9704394806314844,0.956834502796176,0.951226499801741,0.9467727564984902,0.9480544493494651,0.9486889225585383,0.9500000000000001,0.95,0.9450012751862877,0.9422910829253743,0.9229847024889406,0.950073327124119,0.9644687914046561,0.9404044607195422,0.9323656548040977
1.0,0.95,0.9619826511977232,0.9548093197100732,0.9495160758516085,0.9491008840715084,0.944691677118256,0.946257403840292,0.9506164752308474,0.9515732977521225,0.9506164752308474,0.9775797537969911,1.0118108574301001,0.9651613598929627,0.9615062791666114,0.9666089437222939,0.9561114433012816,0.950147992839104,0.9435712376241064,0.9450669485524931,0.9505505372096366,0.9500000000000001,0.95,0.9467082503345029,0.9509969351925214,0.9495235495925046,0.953555554151535,0.9502053768658231,0.9392702251328884,0.9281148649745482
1.0,0.9499999999999997,0.9509428468025433,0.9417252655659559,0.9365274012789747,0.9290654104798176,0.9240150944664156,0.9145127307879122,0.9383016177925997,0.9435842964613319,0.9383016177925997,0.9757212119038096,1.0144021082669492,0.9656670191574542,0.9593527736072115,0.9587138761720072,0.9424963169083597,0.944758405527459,0.9404438002763713,0.9403788198233393,0.9453664873908342,0.9500000000000001,0.95,0.9510704444300799,0.953897172550082,0.9406519782217699,0.9620321616530416,0.9285094513210973,0.9514724670887249,0.9477154938109301
1.0,0.95,0.9542373611699514,0.9456029398518763,0.948298391115326,0.9357352158652008,0.9419741851843444,0.920404299179374,0.9452786665175889,0.950787754979042,0.9452786665175889,0.9819918967655616,1.0146559659391639,0.9703718584594159,0.9645714413182104,0.9628980697426093,0.9533027325613214,0.9556194031500536,0.9527370521893763,0.9519530674398095,0.9471712855171077,0.9500000000000002,0.95,0.945034899771157,0.941251154426409,0.9190422293264803,0.9502103209495542,0.9352059861030265,0.9338791436303108,0.9246904904930503
1.0,0.9500000000000002,0.9623102238500247,0.9548288386315467,0.9510100631662911,0.9457016778658486,0.9474331026794984,0.9338229950693386,0.9498059791973711,0.951984129714435,0.9498059791973711,0.981331392784305,1.0134998589754105,0.9667542604596071,0.9640898320754705,0.9687831337099133,0.9573741978069202,0.9573657279093525,0.9562911658295813,0.9549745516898513,0.9493610338051447,0.95,0.95,0.9447986521165125,0.94902819001643,0.9398786196782046,0.955671441555023,0.9457482467268772,0.944787733289613,0.9415939541649228
1.0,0.9500000000000001,0.943787325730174,0.9332390355659013,0.9283721921656544,0.9175453110268177,0.9099323733651161,0.8983407238172969,0.9351470701242088,0.9453136679468633,0.9351470701242088,0.9745916276063916,1.0188742592930793,0.9615664093280031,0.9578671275979223,0.9576080781507175,0.9445850721645278,0.9454705923991161,0.94159085515333,0.9420341086965118,0.9467564403996412,0.9500000000000001,0.9499999999999998,0.9512138672965672,0.9470277675559681,0.9271144138644455,0.9543647184967998,0.9172824455149488,0.9356868358228905,0.923593220485716
1.0,0.9500000000000002,0.9652269007544643,0.957803007867751,0.9529591490054015,0.9509254303693041,0.9506152415522517,0.9447773200162773,0.9507439350812436,0.9506578223055002,0.9507439350812436,0.9789317996549,1.017580689676106,0.9690265348272507,0.962439838159738,0.962177399962793,0.9551132592343164,0.9466820008797234,0.9405748415125509,0.9421174904377124,0.9507079214317479,0.95,0.9499999999999998,0.9384864570043243,0.9470522873455676,0.9498299162962511,0.95,0.9504641543114243,0.9361350054188534,0.9232675723257501
1.0,0.9500000000000001,0.9738514507696707,0.968320418175102,0.9623001476436154,0.9689139690311587,0.9654492639394818,0.9784839148715381,0.9591434373177612,0.9541093238388741,0.9591434373177612,0.9826165530046383,1.0068530600517989,0.9664706520942202,0.9628270253065172,0.9692244598661081,0.9568735828344463,0.9531000067229987,0.9489833211097651,0.9496513847515439,0.9508895262700027,0.9500000000000001,0.95,0.9417514761693023,0.9426421519219264,0.9282752439926525,0.95,0.9703000445913599,0.9393612857826231,0.9349293925911991
1.0,0.9499999999999997,0.9652108055910394,0.9587753400333093,0.9512230704576243,0.9531230527502171,0.9473402842738509,0.9526999847830301,0.9527482036356181,0.9529755897070386,0.9527482036356181,0.9884569772832543,1.0225361828692254,0.971531440441733,0.9642630828848081,0.9717316536585893,0.9592579814758844,0.9525912677163217,0.9491950681300702,0.9498273257063384,0.9473280491926244,0.95,0.95,0.9357101722118282,0.9455311439036461,0.9471676355753564,0.9500000000000001,0.9541712337628265,0.9347371248925592,0.9217701762047751
1.0,0.9500000000000001,0.9674371054222236,0.9613105717732497,0.9498289615475847,0.9568727250264858,0.9448598588524377,0.9609993074300317,0.9571793634317473,0.9574621303559456,0.9571793634317473,0.987909751497611,1.0122827418148517,0.9745810544849164,0.9692940876675779,0.9732511945571495,0.964456063985354,0.960950190717064,0.9583418651221536,0.957563686149,0.9525884759368172,0.9499999999999998,0.9500000000000001,0.9356908362840903,0.9383426506313968,0.916320503845333,0.9509541064500808,0.9568731825770481,0.9387885614890428,0.9333505103250755
