0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
65.88954790114899,20.134842680185194,32.13369640457419,19.008460817201208,11.934488158189247,35.1662471451581,24.148211554006444,20.464114314274067,6.482940171227081,74.23048894365476,12.59469091516912,14.61883767054862,0.0,12.594690918065188,15.252219794486905,64.31164458305662,22.614786270589157,59.04371290803802,31.72665346871088,17.592708475079945,48.8080348118998,56.916850446237234,29.58680865709546,17.075000734087478,26.536343552330706,25.52737807484578,29.805014177104717,18.345591898339084,52.5042930866679,44.42636932574439,15.709235595008517,15.875261507157559,38.613035641151406,28.10028958292778,53.842150684224556,11.095347738976896,28.084110770473625,32.55048756828086,17.404412197040855,17.558036039173142,5.611656650793133
73.34615342242724,30.003225640829168,39.36596186728735,27.851426564245596,12.84173536145515,44.47609881354571,29.499331274264378,23.18101789748919,4.310123227165433,108.96406759508506,14.482008808725228,16.8094745109814,0.0,14.48200881086443,37.86338737666332,40.26535512866338,25.247120020726015,45.134384764521386,15.762863783421016,13.7661478449905,41.181536002305705,34.261260358079866,28.734032935622757,36.510690454506715,44.43323393119934,48.29406938935561,36.9841084931471,30.114924543562427,96.98694245187885,42.68564576009612,65.48459394349453,35.28838932835932,49.83535379731994,24.773641341229997,74.47814870596764,8.775457024793011,43.59047927445104,50.61965641236831,27.064232212748873,20.706687462662433,8.669756000985275
78.46680016934225,31.41929440429555,30.549264407499333,29.31528829000134,11.507525908539975,39.6081823354812,42.598198941952056,21.82317937702741,5.073592963299127,115.7566049628916,24.69627254243647,28.665316367887794,0.0,24.696272602556714,31.46028998698328,61.55775217760271,27.784142437460087,60.719741098369106,31.368382541245182,13.283228228198476,53.763469866722815,58.312338200683755,29.546645161658276,20.870621249382893,29.92655935127269,7.6613716079301035,19.25999805606072,12.906325977099975,70.49457768788182,33.381187483460835,41.91474645768015,11.492037959611102,15.76158062838382,20.56816120786987,34.00072324831303,20.133800444061798,33.69457026579491,42.14093276329866,25.198577824663232,24.115813240313162,35.91780315894047
89.7671987331645,39.176576182829805,44.742054931256256,37.60172434504404,18.30362622993866,54.33044390004596,45.55792095851417,33.37789930493528,12.808513753646867,141.94317928529264,26.47609330157474,30.73117973719432,0.0,26.476093332030025,45.50409289116079,48.71219552721187,28.517392616011243,56.92271921443029,29.514915851933583,13.566065050371284,29.265876929833052,33.64414826365187,19.305887046269365,28.747202983082005,35.14073470484025,32.39108713784602,14.991596085240275,4.377068770058947,45.82010342047284,41.33137265675266,28.04080156156738,24.92953161916715,74.91939713194134,31.81717092354863,89.22814638218894,9.552282197511753,40.289199120837445,46.51732927815823,24.59876426660894,28.55352467736958,5.521922020600497
68.6379312039493,23.349623732965036,25.614978395162392,22.04381922502396,10.95959511329857,30.23521230501499,32.80237712985046,19.54695741055796,8.707465751970297,114.62784922029086,6.726324171048597,7.807340556725968,0.0,6.726324173666022,18.12043975363945,61.045257737479744,27.31030480210918,52.4862961411689,22.402902434490795,7.639242263684386,35.131780946190034,32.34301251054558,18.882937586894748,21.59642386484496,30.042007413020567,28.830323627265763,28.775917850934405,25.974280569579623,99.61161741889914,42.73292925231657,29.30871807266483,25.086098203566348,32.87829663261685,20.19997819191037,52.104533459903045,12.07587878167457,35.16344906932735,34.613703601978756,13.51707999759078,25.12733277965338,4.532503999572883
90.68179673463489,41.784623310981665,47.77178254166222,40.36574762393361,17.636762672339366,61.333770115193516,58.67220164404863,33.16350190920936,7.631866403238939,171.68785463046626,37.00131732934746,42.94795772044082,0.0,37.00131759506151,50.76982657567898,59.44443902106132,27.29091989591389,61.20777748771453,29.63027455156359,9.124187694558708,46.27361974513172,42.07275972111574,17.294434251621123,18.548070717918108,23.000178870793235,21.736246946513162,39.09353773529802,20.40491585666938,45.531766181639284,25.86292931982255,14.249539293845725,2.6154902824366104,62.08295936959591,28.738374680922536,75.17925505194866,15.530670807641178,46.22027050699074,50.97658053980637,25.071169761336343,32.05723130928128,30.905994456283132
65.60494725900764,21.892492158440767,28.516657012306062,20.24281660307486,10.957406760405384,31.616025913868455,26.433894505551,19.34845224224193,6.770541561298245,85.86640894709377,3.3863981681061994,3.9306407321934973,0.0,3.386398171504442,21.406857349534096,51.15246519011299,17.148411538215793,39.87875769281434,23.878420184187757,15.240684087187677,28.068928725885968,44.74393768453271,27.0227597773047,27.602232537391874,37.26110074311729,37.602321095750376,40.617318903085106,32.430904173498334,102.10145234241612,37.995324101042165,72.1060377781676,36.35985853435874,19.021840632470905,26.27230322032748,39.56764328597119,4.424784896007386,30.808218865625975,35.53451978740957,19.369487550328984,16.38017148700235,5.950864811865121
71.42483222367596,26.063132295179148,39.86049562207496,24.324749844078074,13.919359991535767,43.701390420504374,20.607918362506965,24.189373304482746,6.545992953946163,113.21682303236649,12.598957212526827,14.62378962247807,0.0,12.598957214519116,34.077825856716224,29.795973445596534,25.945388030492545,47.01111112514325,19.873208459098105,17.098293631037297,49.007814796406734,26.191938215775636,18.26901265992503,33.0289345419649,41.49641703640145,43.19994402894905,44.102780407720815,33.06637544155555,95.36116729004664,47.64498202070664,61.315432378337334,47.93583533328207,44.44140463296724,24.143277649418827,62.965115705179386,12.570550106340821,33.89061788367644,36.67724595734368,17.441763706861746,24.429627976533748,8.89058565661909
73.62595554248298,26.580092558878032,31.58389638121617,24.517842301707056,13.69045788889546,38.113256398368975,34.3032444815687,24.61669396274628,11.938220690296149,51.941915377159745,23.302395141221453,27.047422936077325,0.0,23.302395152003054,25.170480753017987,68.73735811721666,31.144049276069623,67.50412520259005,38.5358449797441,15.899020672242692,58.62337483988831,48.6542883429073,32.18614901586736,8.092033678644755,14.386887999097869,29.962792689629484,26.53631519232772,6.620595839685723,41.49976321046898,41.57848701022741,46.9616863230836,29.818332112894147,64.03168840660663,28.13187175886485,90.58247020678529,11.021304563833404,39.13500803693977,40.92873200624623,19.398870119593457,13.550166421172891,10.067954845258917
77.04514061435165,30.3128747495523,40.15224964806166,28.901864132003162,15.15254221471298,47.501537340788445,36.78783845815496,27.43998957829933,12.899058321486756,97.50822735875457,12.542612163296956,14.558389119359125,0.0,12.542612166420488,26.931112563378733,46.73042371271496,22.631654532941695,49.677552429294465,25.428765348541464,11.574860765514577,27.70310890632606,49.448516322312166,27.172145888431405,28.83574828884681,37.473279820071106,43.83869543963611,33.58232407290585,27.99551287096981,94.3219471670439,54.8967588858732,57.31069568037172,32.73126671363894,9.120134497752636,34.84944438570757,35.38536225037354,8.78120029633127,37.35528828845081,39.4637252831528,17.90040660923909,14.257434844659034,27.068047320065507
