0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17,18,19,20,21,23.0,24.0,25.0,28.0,29.0,,,,,,,,,,
1,6,18,19,21,23.0,24.0,25.0,28.0,29.0,,,,,,,,,,
21,23,24,28,29,,,,,,,,,,,,,,,
1,20,21,23,24,25.0,28.0,29.0,,,,,,,,,,,,
4,6,16,17,18,19.0,24.0,25.0,28.0,29.0,,,,,,,,,,
4,5,6,7,8,10.0,17.0,18.0,19.0,24.0,25.0,27.0,28.0,29.0,,,,,,
1,3,4,5,6,7.0,8.0,9.0,10.0,17.0,18.0,19.0,20.0,23.0,24.0,25.0,27.0,28.0,29.0,
3,4,5,6,7,8.0,9.0,10.0,16.0,17.0,18.0,19.0,20.0,22.0,24.0,25.0,27.0,28.0,29.0,
4,5,6,22,23,24.0,25.0,28.0,29.0,,,,,,,,,,,
18,19,20,21,23,24.0,25.0,28.0,29.0,,,,,,,,,,,
20,23,24,25,28,29.0,,,,,,,,,,,,,,
3,4,5,6,7,8.0,10.0,18.0,19.0,20.0,21.0,23.0,24.0,25.0,27.0,28.0,29.0,,,
18,19,20,22,23,24.0,25.0,28.0,29.0,,,,,,,,,,,
1,3,4,5,6,7.0,8.0,9.0,10.0,17.0,18.0,19.0,20.0,22.0,23.0,24.0,25.0,27.0,28.0,29.0
5,6,7,18,19,23.0,24.0,25.0,27.0,28.0,29.0,,,,,,,,,
4,5,6,7,8,10.0,23.0,24.0,25.0,27.0,28.0,29.0,,,,,,,,
17,18,19,20,21,23.0,24.0,25.0,28.0,29.0,,,,,,,,,,
17,18,19,23,24,25.0,28.0,29.0,,,,,,,,,,,,
3,4,5,6,7,8.0,10.0,24.0,25.0,27.0,28.0,29.0,,,,,,,,
17,18,19,22,23,24.0,25.0,28.0,29.0,,,,,,,,,,,
6,17,18,19,20,25.0,28.0,29.0,,,,,,,,,,,,
1,16,20,23,24,25.0,28.0,29.0,,,,,,,,,,,,
1,4,5,6,7,8.0,10.0,25.0,27.0,28.0,29.0,,,,,,,,,
1,4,6,18,20,22.0,28.0,29.0,,,,,,,,,,,,
