name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.021890988600254083,0.0,,0.9543349326981438,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.0023230602025985717,0.0,,0.882438219971127,0.0,0.09,1.0,True,,1.0,2.0
,3,0.02100212746503948,0.0,,0.990781712860712,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.08094896528720855,0.0,,0.9292666316032409,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.0011417146353051022,0.0,,0.8677712936539601,0.0,2.385,1.0,True,,4.0,30.0
,9,0.011478079468011857,0.0,,0.8992636865244972,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.00372509583607316,0.0,,0.6112403135093504,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.010389878422021864,0.0,,0.8589663758752534,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.009202949302583942,0.0,,0.9590299539267549,0.0,0.636,1.0,True,,8.0,8.0
,15,0.010672739999999991,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.006372257794919026,0.0,,0.9745235396597213,0.0,0.41049,1.0,False,,10.0,9.0
,17,0.005003538159370416,0.0,,0.9925600945800542,0.0,0.192,1.0,True,,11.0,3.0
,18,-0.00617871551451802,0.0,,0.9769479511936514,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.004304454493522644,0.0,,0.9071285507306456,0.0,0.128,1.0,True,,13.0,2.0
,20,0.024700958572028905,0.0,,0.9958569954628486,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0111,0.0,,0.8622222222222222,0.0,0.135,1.0,True,,15.0,3.0
,23,-0.0015634399175643889,0.0,,0.9676964064110071,0.0,0.512,1.0,True,,16.0,8.0
,25,0.007862741602957251,0.0,,0.9989925303922759,0.0,0.135,1.0,True,,17.0,3.0
,28,-9.71799219399716e-05,0.0,,0.9654202230895558,0.0,0.09,1.0,True,,18.0,2.0
,29,-0.00400948927253484,0.0,,0.9580900238388114,0.0,0.45,1.0,False,,19.0,10.0
