name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.0007523772334470102,0.0,,0.9577199692682293,0.0,0.945,1.0,True,,0.0,21.0
,2,0.02303953855763302,0.0,,0.9682397313267073,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.0028796417998797133,0.0,,0.9760089713963197,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.011125083434621735,0.0,,0.957043123786599,0.0,1.305,1.0,True,,5.0,29.0
,9,-0.0002148604727964451,0.0,,0.9687631879974742,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0008528671730231637,0.0,,0.983535599410689,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,9.746637911395642e-05,0.0,,0.9828822385605845,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0016730225238331883,0.0,,0.997178381050321,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.0007596847854166103,0.0,,0.9674183769979398,0.0,0.63854,1.0,True,,10.0,14.0
