0,1,2,3,4,5,6,7,8,9,10,11,12,13
1.06,1.0498076808452605,0.9475992274284365,0.9958807100226792,1.0031132020708193,1.001205635070801,1.0265944818267068,1.06,1.0109585592305923,1.0018389257120388,0.9993794336266136,0.993603152518102,0.9942888836824648,0.9933378799379525
1.06,0.9863076967000963,1.0557281315326694,0.987241883101402,0.985024691315017,0.9881762012839319,0.9922329672400423,0.9400000000000001,1.0169559996198039,1.0126239899860607,0.9991188491924585,0.9800470805184431,0.9796200726765356,0.9919741152881891
1.06,1.0600000000000003,1.0599999999999998,1.0335031272542006,1.0337162005388236,1.0600000000000003,1.0398467634758424,1.0213490587472915,1.0430099118813598,1.0409005767035555,1.0473747771102804,1.057525308833785,1.052686908978559,1.041329175890906
1.06,0.9756362223625186,1.0599999999999998,0.9844761094709672,0.9841683638535199,0.9778365117311478,0.9730762540147254,0.9399999999999998,0.976573134488611,0.9779990674778878,0.9737944647179916,0.9683687571304396,0.9605688964888128,0.9508382198072117
1.06,1.06,0.98319766998291,1.0020050919671786,1.0082149907423623,1.0290668112039565,1.0106526646652916,0.9676996195316314,1.0314222000894089,1.0269607602317745,1.02850223569375,1.019411906163764,1.0162313528009317,1.0147707329988596
1.06,1.0326862537860868,1.0483996748924256,1.0113979537846516,1.0150033506295686,1.0587908530235293,1.0143035536081744,0.9527644896507264,1.0431591797515891,1.0383400550322883,1.0478406551543116,1.0501960717168117,1.0461084984375975,1.0236296057361896
1.06,0.986795370578766,0.9622593235969544,0.9763145004488011,0.9788903375512058,0.9760475552082065,1.026105062812187,1.06,1.0207775929280618,1.0050483192717723,0.9875582834882949,0.975638202797306,0.9776027628223399,0.9876736421781055
1.06,0.9673399996757507,1.0504647183418276,1.010959646603007,1.010577456770047,1.06,1.057202913685219,1.06,1.0682348704749087,1.0671535247827442,1.0620876416362413,1.0536617735386542,1.048967941060055,1.0518274025129333
1.06,1.0018321973085405,0.9694966924190519,0.9781206647262427,0.9894115411404583,1.0478435707092286,0.9791964073553332,0.9400000000000002,0.9932576147876057,0.9969217289230069,1.020485518643787,1.0378151010860512,1.0305958743632186,1.0104189011757787
1.06,1.0340135431289679,1.06,1.0176933035740225,1.0189473005825203,1.0600000000000003,1.0180151217421576,0.9722116494178772,1.0371383168636938,1.0424251357150829,1.049415317853838,1.0471614402130573,1.043709583083875,1.0366446309817614
1.06,1.0308055317401885,1.0599999999999996,1.0162224801991262,1.0169063081543783,1.0289625912904738,1.005447960453057,0.9400000000000002,1.030563050740892,1.0216644748411863,1.021897659702213,1.0263059635030793,1.0215713770498966,1.0253318306336463
1.06,0.9742254841327667,1.0600000000000003,0.9850998803251773,0.9818256485838819,0.9518048274517061,0.9873739154960185,0.9400000000000002,1.0073851419865991,0.9988925886706655,0.9713317841432396,0.9456613953452196,0.9422184730536612,0.9710002079186164
1.06,0.9969112396240232,1.0488451898097995,1.007379019019276,1.0089210595034013,1.0599999999999996,1.0314871633970824,0.9866155177354814,1.0606319889258846,1.0554183191534041,1.0543993623382573,1.053538549797799,1.0526178540671107,1.0473502326976143
1.06,1.0107161197066306,1.0143031084537506,1.0077163648525629,1.0140481237123589,1.06,1.0217996824282327,0.9880727690458299,1.0397633445672916,1.0348646540074966,1.0455846882102937,1.048261230248517,1.0473612121512232,1.033501069107787
1.06,1.0199096298217774,0.9400000000000003,0.9609007246277649,0.9724834898900805,0.9818826258182529,0.9601079664884631,0.94,0.9621159705785854,0.9573290524442992,0.9660302557334313,0.9711392661903239,0.9643090521718233,0.9540097188568515
1.06,1.0600000000000003,1.010852074623108,1.0061666923393333,1.0039925917010855,0.9470581793785096,0.9991429513125484,0.9399999999999998,1.0243746752857177,1.0094822535377794,0.9789363998545019,0.9488986213143052,0.9498729514128817,0.9824741197505661
1.06,1.053386702537537,1.0599999999999998,1.0215917537245796,1.0180566677401812,0.9993769121170044,1.045865125022587,1.0523505473136903,1.0435252021428756,1.0334667738548755,1.013920380091721,0.994262657526534,0.9965334435536266,1.0072526618754143
1.06,1.06,0.9798766767978668,1.0121633104146062,1.0197984596802554,1.052030245065689,1.0543052500261174,1.0600000000000003,1.0618653547451673,1.0546197219260807,1.0522697089435233,1.0462135077079215,1.0450444384633892,1.0457602268878934
1.06,1.010051635503769,1.0206305432319642,0.9729490329105033,0.9766652349372649,0.94,0.9591743977042861,0.9476351940631867,0.9491833301933543,0.9422844897120447,0.9394322111773932,0.9309522488403199,0.9256465176601583,0.932012299836264
1.06,1.06,0.9811522817611694,1.0152815308739422,1.0189040483145795,1.0399974262714389,1.0411626052633067,1.038318910598755,1.0465105370415313,1.0408430801836768,1.0397035232907503,1.0301096318000955,1.029176151638616,1.0224644029983252
1.06,1.0572912156581875,1.0422262990474704,1.0234286494359708,1.0198369165747174,0.9733451437950131,1.0379378940994555,1.0116408550739284,1.051349155625596,1.0332914876675416,1.001295402531119,0.967670474548187,0.9704425332308735,1.0175061196572024
1.06,1.06,1.0194662857055665,1.0230792156772452,1.0312187245317166,1.0600000000000003,1.0057232039491957,0.9400000000000001,1.0262113598429015,1.0234932829016044,1.0371740389191084,1.0437935315516877,1.0371541100476416,1.028253009463516
1.06,0.9529833078384402,0.9664217007160186,0.952021787463603,0.9596444035340042,0.9964630407094957,0.9757891631584744,0.964056704044342,0.9853696268568889,0.984275637695436,0.9897079877852737,0.984995320923307,0.9872688660264601,0.9796781820610011
1.06,0.9837583911418915,1.06,0.988342210425812,0.9899824280797876,0.9967367789149283,0.9799071719403262,0.94,0.9890386663651708,0.9805403901447539,0.9861582447581243,0.9844501643079578,0.9787576782525291,0.9609909257776109
