0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,0.9177777777777777,0.9534591194968554,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9725944444444444,0.9788616352201257,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9302830188679246,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9105020828765622,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9711247533435651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9650943396226415,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9950911949685535,1.0,1.0,0.961625739969305,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818101887952807,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9431333333333333,1.0,0.8487139013078479,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.951141621004827,0.9999999999999998,0.9767295597484277,1.0,1.0,1.0,1.0,0.9391580793685596,1.0
1.0,1.0,1.0,1.0,0.9917924528301887,1.0,1.0,1.0,1.0,0.9445900021925017,1.0
1.0,1.0,1.0,1.0,1.0,0.976411111111111,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9517371354612914,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
