name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,-0.018663361102342596,0.0,,0.9824592480394574,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0028216500087082357,0.0,,0.9250988888243833,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.05244546651954582,0.0,,0.9449544459550773,0.0,1.87001,1.0,True,,2.0,41.0
,4,-0.0034761137164197667,0.0,,0.9733079252710773,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.06536424458026888,0.0,,0.932537443256978,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.22976970388001072,0.0,,0.9487100438696281,0.0,6.75,1.0,True,,5.0,150.0
,8,0.20251115338206288,0.0,,0.5248021496316922,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.0061861838400363925,0.0,,0.631126436483387,0.0,0.22805,1.0,True,,7.0,5.0
,11,0.9236720642268657,0.0,,0.9840683462364868,0.0,29.9715,1.0,True,,8.0,377.0
,12,0.032035886585712436,0.0,,0.8880215188990139,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.0024600084782827533,0.0,,0.9478564273661856,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.035220377983450846,0.0,,0.9712644729996099,0.0,1.408,1.0,True,,11.0,22.0
,15,0.06668181999999984,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.016654181314587485,0.0,,0.976445751977153,0.0,2.688,1.0,True,,13.0,42.0
,17,0.08403654631376266,0.0,,0.967240839252083,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.004927329245209696,0.0,,0.9164987351497014,0.0,0.135,1.0,True,,15.0,3.0
,19,-0.0028022013709545135,0.0,,0.9751078017894179,0.0,0.128,1.0,True,,16.0,2.0
,22,0.006431346648931503,0.0,,0.7638198024034499,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.005368820979888559,0.0,,0.9363654778522646,0.0,0.27,1.0,True,,18.0,6.0
,26,0.0113393783390522,0.0,,0.9384984650346968,0.0,0.405,1.0,True,,19.0,9.0
,27,0.004015060785293571,0.0,,0.990183831192553,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.01460941242900484,0.0,,0.942322231223341,0.0,1.088,1.0,True,,21.0,17.0
,29,0.0001987736000239812,0.0,,0.9689527048163706,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,-0.005397039487659931,0.0,,0.982422542169409,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0021144381999969484,0.0,,0.8689032930817994,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.004706418469548225,0.0,,0.8793961007786906,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.0019591103866696373,0.0,,0.8648928503424117,0.0,0.477,1.0,True,,26.0,6.0
,37,0.00042143556252122183,0.0,,0.9011286483041522,0.0,1.113,1.0,True,,27.0,14.0
,40,0.002095731022953986,0.0,,0.8984081561899949,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.004861171956644053,0.0,,0.9687741035592319,0.0,0.31927,1.0,True,,29.0,7.0
,42,-0.0006331313867121904,0.0,,0.9692152068143091,0.0,0.09,1.0,True,,30.0,2.0
,43,-0.012193176804542537,0.0,,0.9771234677024184,0.0,0.768,1.0,True,,31.0,12.0
,46,-0.01356450945378393,0.0,,0.9847447554198007,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.033991989627957346,0.0,,0.9624930645590648,0.0,1.152,1.0,True,,33.0,18.0
,49,0.014516443293392703,0.0,,0.9568009250694886,0.0,1.344,1.0,True,,34.0,21.0
,50,-0.010518821015104693,0.0,,0.9761493214429738,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.004647027201503517,0.0,,0.9569331822138695,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.03417458563530352,0.0,,0.9755065499149035,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.008606200822353364,0.0,,0.9503820280376822,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.0025357673808932314,0.0,,0.8558582689596547,0.0,0.27,1.0,True,,39.0,6.0
,55,-0.008884301719022169,0.0,,0.9671730769598704,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.005469039580822,0.0,,0.9872422905750573,0.0,0.384,1.0,True,,41.0,6.0
