0,1,2,3,4,5
11.474597295337519,132.92849621898998,44.991213347994055,318.11428791292246,40.81368027612812,97.18106189964136
40.14795834695406,44.43375243415877,62.19193679203015,236.6359989516954,97.38020779272523,277.89836548806755
18.7631672902434,87.14942632198895,90.58094960083018,544.4753480974905,71.1122458765816,300.03816774834104
29.548228565549707,102.42490597381124,94.53084399999497,234.05876464385082,78.21818168314053,23.017826261385274
1.37675125577168,58.341354731897454,93.8481891856734,188.6654604067236,77.97442954825999,71.64188825923705
81.25073041746718,39.7322568925624,52.78467961179595,186.6791982096852,55.46673107876667,399.50542225433105
23.50776366861703,64.62429132482708,19.859150305392625,14.011929678351166,72.93976982561526,297.21586635983886
3.760387864960013,107.06172946006805,51.82815803268124,2.9240931286067804,27.720010478259848,219.2812153331227
67.44988441622574,77.20563701378872,32.16481456027777,429.11128541586726,14.578543121477704,100.40106189237227
24.946220670138775,30.697507445508506,79.96608375248388,276.3172532440421,8.318988869699773,318.56351873122594
80.73652638773204,135.7353216939855,1.4568731763331733,118.36527262693517,11.737692031312974,314.64364227399585
37.72172876115065,59.42124527354614,47.29649518600131,232.5629971712372,10.275656387416433,316.75790931893306
75.33800731255857,39.539924278256166,36.857686976527596,160.99960915122162,41.36907361991013,88.03343522403603
85.77386145114406,90.37901715828059,11.529342548002708,114.45357549942096,74.54983307481646,165.39671761701086
14.91595089201888,18.46203670198175,73.23607758695577,403.9581894424639,17.93500166366352,169.55975570807465
23.785568724121987,106.14528727783784,26.10497314046866,18.195013874133597,73.34477000687659,297.74274201603237
30.71421092708613,122.74878559131457,98.88218847172996,427.6136871654676,57.364385757041916,57.92452638281069
12.26810418590063,74.74066380247832,23.285409724399596,415.1443181052537,67.48705841645001,29.490055571777926
80.3000039746501,139.45980123085778,11.182423975160782,292.07604502297215,81.35265794850002,154.28061529932825
27.434115340819954,15.18031673646244,26.090080369488245,183.78350843494113,46.47318772310227,96.0861417946098
16.04915902642081,103.79745837719321,96.30915727829361,403.5032572727781,7.706423149742648,344.7723448313464
49.147952653889746,73.66369677359182,4.252028879100422,337.72949965239485,22.761478909506728,87.5366766322764
31.42559902953881,18.609507719209507,79.67015799841431,312.1048357173484,41.4653926800871,24.043087646248026
43.29547907173617,43.597266448171524,40.47703249822441,125.41380297105384,22.60985847335475,177.79387955273154
