name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.020228805241920077,0.0,,0.9610938568868571,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.004090441810190676,0.0,,0.9310506465534368,0.0,0.09,1.0,True,,1.0,2.0
,3,0.004542146193993096,0.0,,0.9942266614276103,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.011022417196035389,0.0,,0.99813375474347,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.015037692801684974,0.0,,0.9599448877141782,0.0,2.385,1.0,True,,4.0,30.0
,9,-0.00035875898916274546,0.0,,0.9811555156037212,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.016172615865429427,0.0,,0.9677564426924764,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.0021744197498211326,0.0,,0.9689456981284116,0.0,0.27365999999999996,1.0,False,,7.0,6.0
,14,-0.009262049912661295,0.0,,0.9609370284392116,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0035575799999999873,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.011331037576369656,0.0,,0.9706036872429771,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.009403004729747774,0.0,,0.9489739829674364,0.0,0.192,1.0,True,,11.0,3.0
,18,-0.0030004590977568274,0.0,,0.9711905427714272,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.0006461682224273707,0.0,,0.9850481892377136,0.0,0.128,1.0,True,,13.0,2.0
,20,0.059864196473360054,0.0,,0.4402072642394729,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0111,0.0,,0.9422222222222222,0.0,0.135,1.0,True,,15.0,3.0
,23,-0.006818535211563104,0.0,,0.9736825484149157,0.0,0.512,1.0,True,,16.0,8.0
,25,0.002295000000000002,0.0,,1.0,0.0,0.135,1.0,True,,17.0,3.0
,28,-0.0016485533237084729,0.0,,0.9709327408476836,0.0,0.09,1.0,True,,18.0,2.0
,29,-0.000409825034439551,0.0,,0.9490892777012454,0.0,0.45,1.0,False,,19.0,10.0
