name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.0027319352678493586,0.0,,0.9613458078300311,0.0,0.945,1.0,True,,0.0,21.0
,2,0.04494312953830265,0.0,,0.95989127404629,0.0,4.23,1.0,True,,1.0,94.0
,3,0.060253999999999974,0.0,,0.9718921289190967,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,-0.0010814467986775683,0.0,,0.9774298878694963,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.0016840685370260872,0.0,,0.9612628524425861,0.0,1.305,1.0,True,,5.0,29.0
,9,0.010721997499465945,0.0,,0.8393558149915072,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0017033713029069048,0.0,,0.9743060805255447,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.010336054998636244,0.0,,0.921941179484824,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0006444574542472173,0.0,,0.9952641645990612,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.019676682329177853,0.0,,0.8066835475050695,0.0,0.63854,1.0,True,,10.0,14.0
