name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.012904964652657516,0.0,,0.2814060472514895,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.0044980919492244725,0.0,,0.9430212005641725,0.0,0.09,1.0,True,,1.0,2.0
,3,0.0050725829914979766,0.0,,0.9931380665001346,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.02113204681351777,0.0,,0.9988455018318362,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.009356493576094457,0.0,,0.9600769418968156,0.0,2.385,1.0,True,,4.0,30.0
,9,0.011551190853118898,0.0,,0.9508386260138617,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.002969464287161827,0.0,,0.8286043861782024,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.01006532751917839,0.0,,0.9192804118949732,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.009616141158223145,0.0,,0.9618802811977624,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0017445825000000047,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.0021277449555934594,0.0,,0.9769334270155021,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.0009730362296104592,0.0,,0.993817897029221,0.0,0.192,1.0,True,,11.0,3.0
,18,-0.004382340786538121,0.0,,0.9733241229103313,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.004471132528781891,0.0,,0.9754307228811085,0.0,0.128,1.0,True,,13.0,2.0
,20,0.04103382201895926,0.0,,0.9939216013244763,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0111,0.0,,0.9322222222222223,0.0,0.135,1.0,True,,15.0,3.0
,23,0.00736708526611328,0.0,,0.9538888384103774,0.0,0.512,1.0,True,,16.0,8.0
,25,0.0017232655611634264,0.0,,0.999764930082692,0.0,0.135,1.0,True,,17.0,3.0
,28,-0.00028584348469972137,0.0,,0.9623239612811141,0.0,0.09,1.0,True,,18.0,2.0
,29,-0.0036997774386778315,0.0,,0.9590282723584936,0.0,0.45,1.0,True,,19.0,10.0
