0,1,2
0.9314968862013484,0.9749859987944364,0.9585363654893122
0.9150315027912673,0.9846035834282936,0.95571983073046
0.9141398467517777,0.9827308555611665,0.9550548670872815
0.9145904533835136,0.9807990687317143,0.9493753137257075
0.9125053346344382,0.9835078596611027,0.9528261838272303
0.9195518009551913,0.9790879313147092,0.9471770891582021
0.9155799311238397,0.9862685747243489,0.8816651400242402
0.9141801964620287,0.9803750207786798,0.8975078259751377
0.9078363579391971,0.9836079564825102,0.9217477976959781
0.8896877403272062,0.9310301787047324,0.9452074728295476
0.8775544069938729,0.9737874067978913,0.9513945240800127
0.8574432958827618,0.9495207401312246,0.9530034263671322
0.8435905515153743,0.9373874067978912,0.9529987180432624
0.8439742247283826,0.9754710113511259,0.9549057800512617
0.851055449547407,0.9850309044400084,0.8493149008581022
0.8564469221254557,0.9854546089171726,0.7437240216649428
0.8489117429508471,0.9767434978060615,0.6645308622700732
0.8427453192426466,0.9373657200282837,0.6842442405611185
0.8350582818376061,0.974377181527702,0.7030908813602013
0.8420849580089619,0.9839933298619484,0.725808517913341
0.8334183189293116,0.9836405273120524,0.7422533910213863
0.8221478236404097,0.9809143313039504,0.7542669595906248
0.8173240759575071,0.9847254098828757,0.7747411851281263
0.8173240759575071,0.9847254098828757,0.7747411851281263
