0,1,2,3,4,5,6,7,8,9,10,11,12,13
1.06,1.0554964462523644,0.9867083136665054,1.0096252368427803,1.0156009081192239,1.0661117048541642,1.0334466663101796,1.0334466662862778,1.0352160373760417,1.0331135016245103,1.0458715512284618,1.0499441738793736,1.0438913623469253,1.020662274922788
1.06,1.0407431713986859,0.9656662450982895,0.9848249554736788,0.9915166565324958,1.007210041553337,0.9974380969246751,0.9974380969246743,0.9938165310765681,0.9882785195547245,0.9940015304286279,0.9915731157536544,0.9865098672716304,0.9714613124511744
1.06,1.0463023186797134,0.9713023736952535,0.9898081932059776,0.9961132920670723,1.0122417359699212,1.0026867846642917,1.0026867845993974,0.9991364227802739,0.9935375944395667,0.9991232485570967,0.996592525634508,0.9916095002284974,0.9767576387306056
1.06,1.0426124697749828,0.9674425520277464,0.9864559463464878,0.9930364023361291,1.0088940669256636,0.9990925870788154,0.9990925869967536,0.995465090401489,0.9898690374665708,0.9955633755129262,0.993213522848713,0.9882012540656695,0.9731728850863022
1.06,1.0441918488413215,0.9692735978471637,0.9880449749300204,0.9944787679865469,1.0106641670587035,1.0009369539246886,1.0009369539200268,0.9974152076183127,0.9918752440623355,0.9974553323118132,0.995122701225002,0.9900563146003928,0.9751189660813158
1.06,1.0454740017642807,0.9705110744619883,0.9891090319401946,0.9954545236358221,1.0115864210647283,1.0019515021101169,1.0019515019865963,0.9983869007840772,0.9928166742348944,0.9984243773311868,0.9959212669792703,0.9909438693263523,0.9760064074774881
1.06,1.0412990599927383,0.9662468563484549,0.9853090859466087,0.9919467066640775,1.0074809109135503,0.9978212681978679,0.9978212677974309,0.9941357537866099,0.988557771501658,0.9942087327424242,0.9917600630773784,0.9867682099572279,0.971769291109888
1.06,1.0451679442315884,0.9703020884536112,0.9888801561396959,0.9952639384828755,1.0113067145453534,1.0016773068049765,1.001677306565064,0.9980867500613154,0.9925122975514574,0.99806192486811,0.9957495391652448,0.9907168979156853,0.9757135294728101
1.06,1.0473386703384095,0.9725358914534233,0.991018866252608,0.9972193034654324,1.0137872064831444,1.0041902517033339,1.0041902503353075,1.0007597467750877,0.9952660780673542,1.0008210949835254,0.9981707372414603,0.9932339663486062,0.9783892078433305
1.06,1.0402363753636499,0.9652664683031035,0.9845038407202932,0.9912300343916247,1.0068542342929632,0.9970148193607301,0.9970148192212381,0.9933324169113297,0.9877596827363571,0.9935024371684151,0.9911830510231215,0.9862117806381664,0.9710879643929399
