name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.1515776380300522,0.0,,0.9224934901131526,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.001032594689726829,0.0,,0.906101150446468,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.012271912812976987,0.0,,0.93593751487266,0.0,1.87001,1.0,True,,2.0,41.0
,4,0.02848170555233956,0.0,,0.9634366761578453,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.035383920595049856,0.0,,0.7388155898373083,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.2240989209408874,0.0,,0.9573001598606092,0.0,6.75,1.0,True,,5.0,150.0
,8,0.036161286937747894,0.0,,0.9835091649189404,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.007629445895552638,0.0,,0.5274551453433574,0.0,0.22805,1.0,True,,7.0,5.0
,11,1.2260912539839743,0.0,,0.7219085716091612,0.0,29.9715,1.0,True,,8.0,377.0
,12,-0.01869477031321406,0.0,,0.9652287140816901,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.00388983907467573,0.0,,0.9454715214324145,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.04777086165165906,0.0,,0.9859281687866895,0.0,1.408,1.0,True,,11.0,22.0
,15,0.15910000000000002,0.0,,0.9831225608419206,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.0543170888185501,0.0,,0.85970725030452,0.0,2.688,1.0,True,,13.0,42.0
,17,0.0999,0.0,,0.9651225608419206,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.004524868619441987,0.0,,0.8910175453292,0.0,0.135,1.0,True,,15.0,3.0
,19,-0.0018643198750317048,0.0,,0.9449350009763148,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.004119232310950769,0.0,,0.9507435840335157,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.00016635416261851638,0.0,,0.8788838734717833,0.0,0.27,1.0,True,,18.0,6.0
,26,0.0008728846548870448,0.0,,0.9576552707528074,0.0,0.405,1.0,True,,19.0,9.0
,27,0.011864646951675432,0.0,,0.9384531249999999,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.023785048359885833,0.0,,0.9636387423162814,0.0,1.088,1.0,True,,21.0,17.0
,29,-0.00018405891218170947,0.0,,0.9801548351079318,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.008946087628602984,0.0,,0.9277558808266743,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.002554540715031325,0.0,,0.936367412389543,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.005631030875444412,0.0,,0.8736534815131506,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.007777437007016514,0.0,,0.9671951006142212,0.0,0.477,1.0,True,,26.0,6.0
,37,0.007552407294511794,0.0,,0.7667856309923735,0.0,1.113,1.0,True,,27.0,14.0
,40,0.002614489728212356,0.0,,0.8843037883805173,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,0.005360061191022399,0.0,,0.8335384899646768,0.0,0.31927,1.0,True,,29.0,7.0
,42,0.004334264504909516,0.0,,0.7681584944989946,0.0,0.09,1.0,True,,30.0,2.0
,43,0.005144685016393716,0.0,,0.967198808615096,0.0,0.768,1.0,True,,31.0,12.0
,46,0.06918129116296767,0.0,,0.7928034809085787,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.030326353763222715,0.0,,0.9551750401360913,0.0,1.152,1.0,True,,33.0,18.0
,49,0.020937291517853743,0.0,,0.9120783419031652,0.0,1.344,1.0,True,,34.0,21.0
,50,0.007947484215740111,0.0,,0.9763037974952761,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.0042773836910724745,0.0,,0.9582367572718197,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.02966689985543485,0.0,,0.9488415724179654,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.008039819836616516,0.0,,0.9000944537632168,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.005295813935638875,0.0,,0.9368858743124485,0.0,0.27,1.0,True,,39.0,6.0
,55,-0.004106862374700662,0.0,,0.9538867107003456,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.006771373851299296,0.0,,0.9876337860710918,0.0,0.384,1.0,True,,41.0,6.0
