0,1,2,3
0.9965219386667012,0.9866117349267007,1.0202281314134598,0.9761031413078307
1.0057687127590176,0.9735289108753203,1.0161731445789337,0.9723202896118163
0.9972887571901083,0.9793708604574204,1.0124771070480347,0.9762872159481051
1.001629380509257,0.9782678592205049,1.013673399090767,0.9807589304447173
1.0049804897606374,0.9786148154735567,1.0089807412028313,0.9785931539535524
1.003487871065736,0.9828503131866455,1.016383553147316,0.977945929765701
0.9997985475650059,0.9767486917972568,1.012347075343132,0.9770415568351746
1.00020497509744,0.9791243708133696,1.0093313926458356,0.9798577868938445
1.0020812518149615,0.9843565952777862,1.00267024256289,0.977958028316498
1.0015575232356784,0.9767906683683394,1.011129739582539,0.9740195834636687
1.0053965424001217,0.9774295383691789,1.013171784877777,0.9768419075012209
1.0065415658056736,0.9761768341064453,1.0051545901596546,0.9765587162971496
0.9955250534415246,0.9829641658067704,1.00612217605114,0.9763987028598786
1.0013651248067614,0.9773207998275757,1.0123109540343285,0.9816366708278659
1.0024113919585944,0.9761332821846007,1.0137259033322334,0.9874957159161571
0.999998483895324,0.9776314067840575,1.0137083062529566,0.981578667163849
1.007508571445942,0.9744654524326324,1.0079472771286961,0.9725315403938293
1.003642558977008,0.9864571806788446,1.013475638926029,0.9795091140270232
1.0006961300224064,0.9778072470426561,1.010072085559368,0.9744409084320069
1.0001464461674916,0.976949548125267,1.01118647813797,0.9702618157863616
1.000579380616546,0.9787625712156297,1.0104703551530838,0.9799477660655975
0.9967997578531503,0.9818786275386812,1.0106194207072259,0.9779856050014495
1.0021038990467788,0.9802530908584594,1.012956139743328,0.9724714517593386
1.002258839532733,0.9798058378696444,1.008951602578163,0.9811982262134552
