name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.09045593951586628,0.0,,0.9867978543498451,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0016178053289651866,0.0,,0.81851625682248,0.0,0.135,1.0,True,,1.0,3.0
,2,0.007887451315298666,0.0,,0.9222178658484708,0.0,1.87001,1.0,True,,2.0,41.0
,4,0.010726313073560631,0.0,,0.9858355779035223,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.09492755117802867,0.0,,0.9603292366997016,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.1268553503975272,0.0,,0.9662066147559218,0.0,6.75,1.0,True,,5.0,150.0
,8,0.11459487617675973,0.0,,0.9739127684574832,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.009153408572077752,0.0,,0.6611377266918559,0.0,0.22805,1.0,True,,7.0,5.0
,11,1.3845750294208525,0.0,,0.5386963875488664,0.0,29.9715,1.0,True,,8.0,377.0
,12,0.005222329034703099,0.0,,0.9673610916644779,0.0,0.82098,1.0,True,,9.0,18.0
,13,0.008793950051069262,0.0,,0.8927807499475319,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.049810908961296085,0.0,,0.9488770660236477,0.0,1.408,1.0,True,,11.0,22.0
,15,0.15910000000000002,0.0,,0.9871225608419206,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.0026675980260371657,0.0,,0.9744924099799247,0.0,2.688,1.0,True,,13.0,42.0
,17,0.09668032822608948,0.0,,0.9625080661535315,0.0,1.23147,1.0,True,,14.0,27.0
,18,-0.0005335747506469458,0.0,,0.9610475944396523,0.0,0.135,1.0,True,,15.0,3.0
,19,-0.0030573484347462647,0.0,,0.9701144653535448,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.006998942821472882,0.0,,0.9600779895501004,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.003728944283053287,0.0,,0.9201890952479508,0.0,0.27,1.0,True,,18.0,6.0
,26,-0.0021371919734403215,0.0,,0.9634729827816287,0.0,0.405,1.0,True,,19.0,9.0
,27,0.012696532201766968,0.0,,0.9780958289131523,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.017402559913866217,0.0,,0.9547550000791669,0.0,1.088,1.0,True,,21.0,17.0
,29,-0.0016312039914071555,0.0,,0.9760786085550892,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.006295170317590266,0.0,,0.9733369064593465,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0027846920399107024,0.0,,0.9427224271709345,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.006810935032367708,0.0,,0.9457766208606864,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.008546058945648369,0.0,,0.9640837338665653,0.0,0.477,1.0,True,,26.0,6.0
,37,0.003546127401292322,0.0,,0.9186860982940631,0.0,1.113,1.0,True,,27.0,14.0
,40,-0.005733805242462156,0.0,,0.9610477042956145,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,0.003269480776655981,0.0,,0.9492404885415354,0.0,0.31927,1.0,False,,29.0,7.0
,42,0.005170953917503357,0.0,,0.9514550435278152,0.0,0.09,1.0,True,,30.0,2.0
,43,0.010827477496862435,0.0,,0.9640982779907062,0.0,0.768,1.0,True,,31.0,12.0
,46,0.0703544667627457,0.0,,0.9926904427815629,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.026832032784327817,0.0,,0.9624583048747152,0.0,1.152,1.0,True,,33.0,18.0
,49,0.013225306878983975,0.0,,0.748340258094482,0.0,1.344,1.0,True,,34.0,21.0
,50,-0.01556599110338476,0.0,,0.978872298320486,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.005109935100972652,0.0,,0.965611471661263,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.025009666681289677,0.0,,0.7467706498859815,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.010235117076396943,0.0,,0.9490190739203246,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.0046167774660698935,0.0,,0.9274008241997409,0.0,0.27,1.0,True,,39.0,6.0
,55,0.008677978366613388,0.0,,0.9181806883409446,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.01738568558692932,0.0,,0.6962752228826284,0.0,0.384,1.0,True,,41.0,6.0
