0,1,2,3
5.818144395910988,23.248587199005947,8.847417378097537,7.807455875023216
59.42918257409355,7.249397321371483,6.509397137034605,0.08810422636195271
17.067567508107686,7.67520998209049,25.766656307600655,0.0
26.46863460078041,41.28199491595894,27.80467941349201,0.0
37.701407894349536,42.87687009457662,13.547406422245023,0.0
13.74086431113403,29.032975149495577,0.5355979894502478,0.0
52.66085208903913,20.560065142324195,0.0,3.8413932087748592
28.082609113688303,62.906013927126594,6.244577186555765,6.8117122572517665
9.486414540676087,15.880651331984417,9.59661718391541,0.0
1.5965772175133583,8.25632094532614,1.3714386467519917,1.545103054096535
69.82600735600063,0.0,16.346382445577078,0.0
7.523339438544807,8.814974749220761,36.956583575672006,9.268558648765437
29.321748258060598,9.70370960779632,19.011830020410805,0.0
85.47813374289171,9.547379025385442,9.475307440100071,4.93590608113296
7.126897210122437,42.403225188984194,25.86840668894077,0.0
12.616384457817714,1.203622289765427,0.0,26.353732366667433
60.60803364661006,2.9046792315333687,15.294401824541444,0.0
94.72901904508902,13.325673250408144,7.6851391749306925,0.0
62.22176764834041,15.878418586012236,24.793850435144574,9.152876096363222
5.155373652626285,13.627027211368572,3.023525800598259,5.314239274844353
30.181066264738497,52.629043958838594,0.0,14.16381776963994
3.872190524257707,16.72580297091782,22.003179973215254,8.010061882666147
43.6229438505233,73.70373791655275,17.465838539500577,7.834538754434256
80.09280520563708,0.0,0.0,0.0
