name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.003875957884825712,0.0,,0.9366015427352654,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.0022457473635673526,0.0,,0.8855472515159184,0.0,0.09,1.0,True,,1.0,2.0
,3,0.022516242605447767,0.0,,0.9680241413394549,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.035482772165089924,0.0,,0.9993411840051412,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.0026329596899449803,0.0,,0.9273960336729791,0.0,2.385,1.0,True,,4.0,30.0
,9,0.005442439537495382,0.0,,0.9771886201666461,0.0,0.225,1.0,False,,5.0,5.0
,11,-0.004894988652318716,0.0,,0.890402528699464,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.010653355300426482,0.0,,0.8009291650238489,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.003729797661304473,0.0,,0.9336355382683892,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0030786749999999943,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.0179510690510273,0.0,,0.907230831569654,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.006476857117652902,0.0,,0.9897336308211088,0.0,0.192,1.0,True,,11.0,3.0
,18,-0.0019588361987900524,0.0,,0.9747280537923212,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.004519650268554687,0.0,,0.9003097677230836,0.0,0.128,1.0,True,,13.0,2.0
,20,0.01490893699987711,0.0,,0.9972281581694894,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0039150000000000035,0.0,,1.0,0.0,0.135,1.0,True,,15.0,3.0
,23,0.0024198536543846086,0.0,,0.9642262766687201,0.0,0.512,1.0,True,,16.0,8.0
,25,0.0092475,0.0,,1.0,0.0,0.135,1.0,True,,17.0,3.0
,28,0.0010377945332974252,0.0,,0.9600310503699713,0.0,0.09,1.0,True,,18.0,2.0
,29,0.00968876975774765,0.0,,0.8712805994616614,0.0,0.45,1.0,True,,19.0,10.0
