name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.011603688120841893,0.0,,0.9871883588367037,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0038889948676200537,0.0,,0.9476926306102216,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.07006628080055266,0.0,,0.9425316010071858,0.0,1.87001,1.0,True,,2.0,41.0
,4,-0.005917306792289016,0.0,,0.9768849456542069,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.1003660389860162,0.0,,0.9494171213440644,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.2532478155700956,0.0,,0.9452318051007266,0.0,6.75,1.0,True,,5.0,150.0
,8,-0.02603209688533148,0.0,,0.9835438201688934,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.003850079606604582,0.0,,0.9778826117369198,0.0,0.22805,1.0,False,,7.0,5.0
,11,0.5362748937656379,0.0,,0.9933928279787676,0.0,29.9715,1.0,True,,8.0,377.0
,12,-0.0067622519471866385,0.0,,0.9657631952700595,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.0019704268023811172,0.0,,0.9386798359956563,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.0333938945889473,0.0,,0.92371725467965,0.0,1.408,1.0,True,,11.0,22.0
,15,0.04216644499999994,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,-0.015689043193459484,0.0,,0.9741633023833856,0.0,2.688,1.0,True,,13.0,42.0
,17,0.08780680725574493,0.0,,0.43430243307246214,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.004961776712536814,0.0,,0.8967539015743468,0.0,0.135,1.0,True,,15.0,3.0
,19,-0.00286460986091569,0.0,,0.9646202354615961,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.005717277480214833,0.0,,0.9618248982214266,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.009212533563366156,0.0,,0.9551295053208659,0.0,0.27,1.0,True,,18.0,6.0
,26,-0.000725720502063619,0.0,,0.9482080975257687,0.0,0.405,1.0,False,,19.0,9.0
,27,0.0134630136013031,0.0,,0.9713398968800903,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.02281211947989463,0.0,,0.9700329784192144,0.0,1.088,1.0,True,,21.0,17.0
,29,-0.0005230428347725424,0.0,,0.9709274257489401,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.005356671810150149,0.0,,0.864475903924906,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0029036331634819507,0.0,,0.946476312409032,0.0,0.0795,1.0,True,,24.0,1.0
,32,-0.00268312451988101,0.0,,0.9733908169269823,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.0003620193298906095,0.0,,0.9447410496228709,0.0,0.477,1.0,True,,26.0,6.0
,37,-0.0004989379872511676,0.0,,0.9678017178910592,0.0,1.113,1.0,True,,27.0,14.0
,40,0.0010342110775923771,0.0,,0.9018846744135057,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.004357521521380324,0.0,,0.9731016098556697,0.0,0.31927,1.0,True,,29.0,7.0
,42,0.0001267567756772026,0.0,,0.9831584086186356,0.0,0.09,1.0,True,,30.0,2.0
,43,0.018409202635288245,0.0,,0.921470315931365,0.0,0.768,1.0,True,,31.0,12.0
,46,0.05179825081780043,0.0,,0.9899112931358068,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.0055500943879983125,0.0,,0.9471822097326404,0.0,1.152,1.0,True,,33.0,18.0
,49,-0.016133592162161967,0.0,,0.9649958391650579,0.0,1.344,1.0,True,,34.0,21.0
,50,0.027041183120012288,0.0,,0.9631467037875697,0.0,1.431,1.0,True,,35.0,18.0
,51,0.00240036135315895,0.0,,0.906835340850883,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.01489231708645821,0.0,,0.9296337628387055,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.006627756404876709,0.0,,0.8796103265434504,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.0015730535924434672,0.0,,0.8021738755835427,0.0,0.27,1.0,False,,39.0,6.0
,55,-0.00800030114243816,0.0,,0.9681918951281417,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.013950841856002805,0.0,,0.9653303173333407,0.0,0.384,1.0,True,,41.0,6.0
