0,1,2,3,4,5
79.3433823950421,31.778546581372662,84.90721525717052,471.454807357569,68.89276660324576,1.34806718845924
29.09466809055581,50.974209859902636,51.54295327044492,128.13676859076472,36.533079942129106,277.3828413754792
78.65543111280645,55.102743479257065,61.60274522510852,289.1961017021734,94.42141935138028,148.63834522160948
35.80696039455752,46.78007386078499,56.00073006456307,330.8738946488042,49.05010733904784,214.4877628013268
68.9365400335358,44.92538261063563,32.42199682089506,256.6700361135184,38.68144750923912,273.6778639897318
15.47328428807393,66.67934329072605,43.503738869572096,280.5251095378304,36.116959716392095,272.63309296656104
23.938362411275943,10.882864985149112,20.25384209937209,282.46269880708127,51.20503889452015,75.0400625363386
50.02465347756632,59.97168143413803,53.22293780518268,253.258971603731,80.9337216585794,74.34818198555776
74.02527587792498,2.0779800793928174,35.29841153969508,355.49517113074404,80.52071114488135,29.673335508060187
22.09413051639362,16.92141392929212,2.5634306033660708,213.35644388443075,63.03204872007466,11.570713854385795
10.640913139004303,22.701378661678167,34.428864530625646,117.09899809361882,18.846696584081936,58.81753178329683
66.99062550622682,42.84674476509358,42.525654818121815,160.78267175387438,58.44282498297765,95.95962673779589
12.645117117735444,43.63955206436761,33.66307469946488,198.8093170057971,67.70797901771596,392.14488541075474
60.87853484396965,23.36213893148919,23.56179692469001,406.1176534644488,71.35994185157652,364.4911348320162
44.026862147895294,26.515576820712447,4.966768884855785,399.50466649850404,31.399509859267,125.32801906396023
30.277568349452608,19.37748113130745,50.648789158706194,293.0123837715036,30.71262148998653,54.90937816352183
44.101137812856,38.00811387568411,28.7051386330808,215.79235780853628,35.737975631838765,223.99337271016296
27.04183385275072,58.7061905393253,48.98154074623696,519.9061365051633,52.37115798391356,55.3935773117481
52.462591708429706,18.150334339265378,12.492876771357606,157.72533648065743,36.28293925898681,18.836368333962497
56.68716822032101,39.05223281444834,58.94859505729436,270.68708405940083,13.050134446032395,82.59100594731329
51.10317768750364,61.41302335828057,55.526218739875674,226.28566811385548,31.334856476489325,207.15934505938117
76.40599936743727,28.186023396024797,46.62330193356822,222.19693708844383,22.146323096004316,225.4544168541295
24.9558611874812,14.973115115423699,81.97742370696889,163.45112036031338,74.59355469864921,128.61484500962735
6.4035935830346675,55.81434316778973,53.662109750564824,60.94735959142973,75.66066455465818,403.16714427268266
