name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.12432483029365543,0.0,,0.9662322546641031,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0038633595228753934,0.0,,0.9308825220527748,0.0,0.135,1.0,True,,1.0,3.0
,2,0.0029940904134884427,0.0,,0.8293511093060938,0.0,1.87001,1.0,True,,2.0,41.0
,4,-0.0024481685809046097,0.0,,0.9755650964428982,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.0116753082163632,0.0,,0.9460418770287021,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.21395761568829724,0.0,,0.9493025754535854,0.0,6.75,1.0,True,,5.0,150.0
,8,-0.029817687406491766,0.0,,0.9834002871868089,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.009495968431234361,0.0,,0.9566398528008524,0.0,0.22805,1.0,True,,7.0,5.0
,11,0.574609244745701,0.0,,0.939927672955975,0.0,29.9715,1.0,False,,8.0,377.0
,12,-0.019729711553114357,0.0,,0.9749680972092934,0.0,0.82098,1.0,True,,9.0,18.0
,13,0.002376854534420353,0.0,,0.9472112574751598,0.0,0.4561,1.0,True,,10.0,10.0
,14,-0.004941530535221089,0.0,,0.9834903902448713,0.0,1.408,1.0,True,,11.0,22.0
,15,0.10492580499999998,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.08291240476369857,0.0,,0.8690953886769711,0.0,2.688,1.0,True,,13.0,42.0
,17,0.08531328724622726,0.0,,0.8032776009535166,0.0,1.23147,1.0,True,,14.0,27.0
,18,-0.0019331578890793046,0.0,,0.9644303119327459,0.0,0.135,1.0,True,,15.0,3.0
,19,0.0011064177483320232,0.0,,0.7773938886588438,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.000826570819616311,0.0,,0.9549386265940136,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.010138384631574153,0.0,,0.9504504272904661,0.0,0.27,1.0,True,,18.0,6.0
,26,0.008015330560505393,0.0,,0.6682909396555688,0.0,0.405,1.0,True,,19.0,9.0
,27,0.0007207158021926788,0.0,,0.9883152961023152,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.02945008406937119,0.0,,0.960431908024475,0.0,1.088,1.0,True,,21.0,17.0
,29,-0.0006586730581140555,0.0,,0.973686194123262,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,-0.002343408928140986,0.0,,0.9793546316273182,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0025586807191371914,0.0,,0.9478153368661988,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.004985624831914901,0.0,,0.8566866354740547,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.009647606917214585,0.0,,0.9715244089785857,0.0,0.477,1.0,True,,26.0,6.0
,37,0.007689795786142352,0.0,,0.8824090707871898,0.0,1.113,1.0,True,,27.0,14.0
,40,-5.871829424539815e-05,0.0,,0.9282854334055199,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,0.00638609793186188,0.0,,0.4970021860239354,0.0,0.31927,1.0,True,,29.0,7.0
,42,0.0007894747828692192,0.0,,0.9795219420318801,0.0,0.09,1.0,True,,30.0,2.0
,43,0.015504651602983525,0.0,,0.9646883484413846,0.0,0.768,1.0,True,,31.0,12.0
,46,0.004997937767095867,0.0,,0.9887786161285682,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.033451641426801695,0.0,,0.9627121168170124,0.0,1.152,1.0,True,,33.0,18.0
,49,-0.02247293289506433,0.0,,0.9735290677864105,0.0,1.344,1.0,True,,34.0,21.0
,50,-0.019666587832331654,0.0,,0.9842567520389017,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.005126572516001751,0.0,,0.9602690415777678,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.0341193504944444,0.0,,0.9610412889972048,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.005600667977333069,0.0,,0.8878723907135427,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.007130562421074127,0.0,,0.9420905095515771,0.0,0.27,1.0,True,,39.0,6.0
,55,0.007390568727254868,0.0,,0.6301483344105455,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.012526542978286776,0.0,,0.9851212056726216,0.0,0.384,1.0,True,,41.0,6.0
