0,1,2,3,4,5,6,7,8,9,10
0.998,0.9255000000000001,0.939,0.8304999999999999,0.924,0.967,0.9455,1.0,0.9895,0.995,0.9884999999999999
0.998,0.9275,0.9409999999999998,0.8415,0.92475,0.968,0.94875,1.0,0.9905,0.99525,0.9897500000000001
0.998,0.9295000000000001,0.943,0.8525,0.9257500000000001,0.969,0.9524999999999999,1.0,0.9915,0.996,0.99125
0.99875,0.9315,0.9449999999999998,0.8635,0.9267500000000001,0.97,0.9554999999999999,1.0,0.9924999999999999,0.99625,0.99225
0.999,0.934,0.947,0.8744999999999999,0.92775,0.971,0.959,1.0,0.99325,0.997,0.9935
0.999,0.9359999999999999,0.9489999999999998,0.8855000000000001,0.9287500000000002,0.972,0.9625,1.0,0.9942500000000001,0.997,0.99475
0.999,0.938,0.951,0.8967499999999999,0.9295000000000001,0.97325,0.96575,1.0,0.99525,0.998,0.99625
0.999,0.94,0.9529999999999998,0.9077500000000001,0.9305000000000001,0.97425,0.96925,1.0,0.996,0.998,0.99725
1.0,0.9420000000000001,0.95475,0.9187500000000001,0.9315,0.97525,0.9724999999999999,1.0,0.997,0.999,0.9985
1.0,0.9442499999999999,0.9564999999999999,0.9297500000000001,0.9325000000000001,0.97625,0.97575,1.0,0.998,0.999,0.9982500000000001
0.98875,0.9465,0.9585,0.9407499999999999,0.9335000000000001,0.97725,0.9794999999999999,1.0,0.999,1.0,0.994
0.9447499999999999,0.9484999999999999,0.9604999999999999,0.95175,0.93425,0.9782500000000001,0.9825,1.0,0.99775,0.9962500000000001,0.994
0.941,0.9505,0.9625,0.96275,0.93525,0.97925,0.986,0.994,0.983,0.995,0.98
0.941,0.9524999999999999,0.9644999999999999,0.9737499999999999,0.93625,0.98025,0.9894999999999999,0.988,0.983,0.995,0.966
0.9424999999999999,0.95475,0.9665,0.98475,0.9372499999999999,0.98125,0.99275,0.988,0.983,0.99,0.966
0.98525,0.9569999999999999,0.9684999999999999,0.99575,0.93825,0.98225,0.99625,0.988,0.983,0.9934999999999999,0.966
0.9745,0.959,0.9705,0.98625,0.939,0.98325,0.9954999999999999,0.988,0.983,0.99025,0.966
0.976,0.9609999999999999,0.9724999999999999,0.9925,0.94,0.98425,0.9655,0.988,0.983,0.88525,0.966
0.9777499999999999,0.963,0.9745,0.99675,0.941,0.98525,0.989,0.988,0.983,0.859,0.969
0.9794999999999999,0.9649999999999999,0.9764999999999999,0.977,0.942,0.9862500000000001,0.90825,0.988,0.983,0.859,0.988
0.9809999999999999,0.9672499999999999,0.9782500000000001,0.97525,0.943,0.9874999999999999,0.883,0.9255,0.983,0.852,0.9875
0.98275,0.9695,0.98,0.976,0.944,0.9884999999999999,0.891,0.9185,0.983,0.8560000000000001,0.9895
0.9844999999999999,0.9714999999999999,0.9820000000000001,0.9764999999999999,0.9447499999999999,0.9895,0.8985000000000001,0.9205000000000001,0.9714999999999999,0.87,0.97325
0.986,0.9735,0.984,0.977,0.9457499999999999,0.9905,0.9059999999999999,0.9225000000000001,0.9745,0.8845000000000001,0.97625
