name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.008749048927808173,0.0,,0.9464917471663405,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.004029388550296424,0.0,,0.9277290161078174,0.0,0.09,1.0,True,,1.0,2.0
,3,0.005661520277639637,0.0,,0.9957327035977062,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.011880000000000016,0.0,,1.0,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.04815247880772636,0.0,,0.9733102814223371,0.0,2.385,1.0,True,,4.0,30.0
,9,0.002869785249233252,0.0,,0.9777546011077033,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.009356904611416195,0.0,,0.9553002806044413,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.01042191100716591,0.0,,0.9135834283679234,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.0027468709230422973,0.0,,0.9181810205612542,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0111,0.0,,0.9231225608419208,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.0031969744365412875,0.0,,0.9770381907879394,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.0022378913791179598,0.0,,0.9931556842662393,0.0,0.192,1.0,True,,11.0,3.0
,18,0.01634539040029049,0.0,,0.9393192170340094,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.0030567451453209025,0.0,,0.9783808214478196,0.0,0.128,1.0,True,,13.0,2.0
,20,0.020537040733602657,0.0,,0.9964867621053208,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0111,0.0,,0.9502222222222222,0.0,0.135,1.0,True,,15.0,3.0
,23,0.008368317031860355,0.0,,0.9270943692028523,0.0,0.512,1.0,True,,16.0,8.0
,25,0.0006075000000000073,0.0,,1.0,0.0,0.135,1.0,True,,17.0,3.0
,28,0.0010240740649402197,0.0,,0.958878600721558,0.0,0.09,1.0,True,,18.0,2.0
,29,-0.004741382276639332,0.0,,0.9587135949408014,0.0,0.45,1.0,True,,19.0,10.0
