name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.14822891318798065,0.0,,0.9028904699749418,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0058214941272139555,0.0,,0.9508778212798967,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.03187457706329615,0.0,,0.9404548627743721,0.0,1.87001,1.0,True,,2.0,41.0
,4,-0.005906422377899234,0.0,,0.9709035514907705,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.14153907577246427,0.0,,0.9692617902268403,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.01511490368284285,0.0,,0.8215107550099492,0.0,6.75,1.0,True,,5.0,150.0
,8,0.2444920212268829,0.0,,0.963916292034605,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.009099315211176875,0.0,,0.8849005271264059,0.0,0.22805,1.0,True,,7.0,5.0
,11,1.2331584512412548,0.0,,0.9846443688584573,0.0,29.9715,1.0,True,,8.0,377.0
,12,-0.017638889244553632,0.0,,0.97301483684797,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.012639228591715543,0.0,,0.9502884705290165,0.0,0.4561,1.0,True,,10.0,10.0
,14,-0.009251487807035441,0.0,,0.9884293410461396,0.0,1.408,1.0,True,,11.0,22.0
,15,0.15910000000000002,0.0,,0.9923725608419206,0.0,1.96123,1.0,True,,12.0,43.0
,16,0.024892376799345167,0.0,,0.9657605568449944,0.0,2.688,1.0,True,,13.0,42.0
,17,0.07918935377597809,0.0,,0.7953047364336753,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.004854147067666055,0.0,,0.9104566449456744,0.0,0.135,1.0,True,,15.0,3.0
,19,0.0004754180759191512,0.0,,0.9399642037181184,0.0,0.128,1.0,True,,16.0,2.0
,22,0.0001490448631346307,0.0,,0.9455520180116096,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.00431788135564886,0.0,,0.9467578468309301,0.0,0.27,1.0,True,,18.0,6.0
,26,0.010382441908121112,0.0,,0.8521356590323977,0.0,0.405,1.0,True,,19.0,9.0
,27,0.0053601420726776434,0.0,,0.9899380549713969,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.004774860972166062,0.0,,0.7001113410182296,0.0,1.088,1.0,True,,21.0,17.0
,29,0.00012144852782562492,0.0,,0.9678875869898824,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.0007154480961151337,0.0,,0.9502044025157232,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0025048467998728145,0.0,,0.9329924930833607,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.004622939631342889,0.0,,0.8855360091452378,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.0008557835477264464,0.0,,0.9574559045121038,0.0,0.477,1.0,True,,26.0,6.0
,37,6.28534474056211e-05,0.0,,0.9698064721000949,0.0,1.113,1.0,True,,27.0,14.0
,40,-0.0037397023707523777,0.0,,0.9350844940044126,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.008361289434792845,0.0,,0.96381122737873,0.0,0.31927,1.0,True,,29.0,7.0
,42,0.004471061515808106,0.0,,0.8856784612867566,0.0,0.09,1.0,True,,30.0,2.0
,43,0.016590825462341308,0.0,,0.7276026373207568,0.0,0.768,1.0,True,,31.0,12.0
,46,0.006293449226229514,0.0,,0.9737580681990712,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.015300181547999357,0.0,,0.9479685924062505,0.0,1.152,1.0,True,,33.0,18.0
,49,-0.0270043519449234,0.0,,0.9749074762314557,0.0,1.344,1.0,True,,34.0,21.0
,50,-0.013033020451012914,0.0,,0.979642368657573,0.0,1.431,1.0,True,,35.0,18.0
,51,0.0012116124421358114,0.0,,0.7677311802340876,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.009388427883386619,0.0,,0.9240953283752285,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.010117513309240342,0.0,,0.9564784636357798,0.0,0.256,1.0,True,,38.0,4.0
,54,0.0025502573356032364,0.0,,0.8029453975392714,0.0,0.27,1.0,True,,39.0,6.0
,55,-0.0009682926729671186,0.0,,0.9379671667461172,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.01270167080783845,0.0,,0.982077267728746,0.0,0.384,1.0,True,,41.0,6.0
