0,1,2
54.008234986848834,84.18660581054718,89.67558908171131
84.18200503703721,114.81756003174075,95.44522497315174
64.10785957885683,75.84811912679031,155.07445686755366
60.12318321862401,63.12438265863059,91.98304195645689
103.81515220443407,85.24125048048504,143.65009276815837
74.19196742863717,123.14234627611908,85.3226006577642
55.394420966661386,114.30684263519127,96.16281160000591
96.42999865703646,115.9806688016745,85.23344288278258
101.7932144558248,101.19112896466468,169.45947559908132
82.63273226295841,73.22833576935463,167.75085803960337
108.06785524996826,87.9118673582274,101.99278917650261
62.26171005264301,135.9591406965657,119.99121334799406
54.20666354624345,109.3715930896579,107.66449017720961
55.13912948495205,134.35497869950092,144.08969175169238
58.7520124359885,120.4370442081973,150.38761884612464
56.03806713749721,79.69688540824367,161.0027948682888
96.17466754499671,137.56765986557394,131.103021925571
116.17501352827885,119.76973141897477,130.6240233990419
70.25107237976553,117.03911843061414,130.97169820541424
72.16745360906329,119.50606832600744,94.54294811093187
98.63681172345933,126.3184719640143,90.67913946460843
76.85009347119558,139.08929235299593,132.97452192457968
58.77610807884779,89.60673583312851,137.97175070215644
67.9272683488796,111.1568704703952,127.46703091237336
