0,1,2,3,4,5,6,7,8
1.0,0.9701726257801058,1.0324202299118042,1.041932416347385,1.0760348826557815,1.0593749705479698,1.055535482610507,1.0261311246079539,1.052960383916805
1.0,0.9540050715208053,0.9749266147613527,0.9983743543443951,0.9832267117612902,0.99961156777662,1.0147488148834347,0.9914587859142862,0.9867142666326615
1.0,0.9768054693937303,0.9880748406052586,0.9926502574354601,0.9786882527608828,1.005819404955671,1.0130430812783648,0.9994782285737124,0.97454569186359
1.0,0.9461083650588991,1.0220042109489442,1.01626817995868,1.0121059027900292,1.0359846528555399,1.0355693329323594,1.0009244019357433,1.0225521980377128
1.0,0.9527237713336946,1.0327703595161437,0.9988164819628353,0.9971278818663364,1.0394500023201099,1.0372714568814716,0.9981225459959339,0.975392998597576
1.0,0.9537036895751955,0.9884942904114727,1.022085584133974,1.0228037509590093,0.9991589249132643,0.97107944760852,0.981399341495462,1.030198719707609
1.0,0.9371634662151336,1.02907238304615,1.0436819635689558,1.0640872134314354,1.0427017976833028,1.0185021264870213,0.9991320735373822,1.0664715410439913
1.0,0.936210870742798,0.9480821609497072,1.0092270900968576,1.0022831823358394,0.971372837795963,0.9573432732274675,0.9630850804728358,1.006148385606885
1.0,0.9669859796762467,0.9938544042408466,1.0184888325258317,1.01040972880925,1.004544022831555,0.9807334773048094,0.9917500785349203,1.0331615396475846
1.0,1.0247106194496154,0.972247323393822,1.0050667948388659,1.0139619410199634,1.00152396139276,1.0050774366311088,1.0192967771388775,0.9837083469938614
1.0,0.9954941485077144,1.0668984055519104,0.9955857841654399,0.9972054673173752,1.059459931109792,1.0405642704925422,1.0171381194074085,0.9661192529889729
1.0,0.9183302223682404,1.0351853132247928,1.025017659651733,1.0330788178772454,1.0357836539876604,1.0058116766213245,0.9794766947957892,1.031941067469474
1.0,0.9774943947792057,0.9000000000000004,1.0077552627621262,0.9907999104614451,0.9396835289723174,0.9466838449899606,0.9802349572920329,1.0121022902298376
1.0,0.9977157399058338,1.0303913474082949,1.029547634221444,1.0201097317057024,1.0467388276833054,1.0554750357693068,1.0395995331996188,1.060246570660719
1.0,0.9855116516351702,1.0038074374198915,1.010770240809118,0.9927842077392728,1.0054365955291433,0.9952663624922264,1.00279941977455,1.033169288953266
1.0,0.992336915433407,1.0636921823024748,1.0092334447309579,1.0343150721819954,1.0605076266606541,1.034846719451614,1.014574566366806,0.9804768034898163
1.0,0.9731338739395142,1.0373564779758448,1.0390563349233628,1.0677316361658844,1.0475718386062458,1.0123071988467216,1.0095831239086643,1.047641456206394
1.0,0.9,1.0395836323499679,1.0294001367917014,1.0511191368460675,1.0456699819308313,1.0240326426747068,0.9773379133349268,1.040425171976696
1.0,0.9450175702571869,1.083579480648041,1.0181251061842134,1.0715363334035515,1.0839663009104477,1.052824052266893,1.0001663349198422,0.9732830777289656
1.0,0.9646469473838806,1.058160239458084,1.003852144713028,1.0192946625191999,1.0421598875823272,0.9883655073351993,0.9834204317908417,0.9732592416336101
1.0,0.9513803064823149,0.9629800319671634,1.0222268173477418,1.0402685890788939,1.0055116160096043,1.0181195792796098,0.9973979087975248,1.017745050255086
1.0,1.0234572947025302,0.9265401721000671,1.0031457991845918,1.0026481789663904,0.9711676138938493,0.9928363422650466,1.014245855257905,0.9857842154041847
1.0,0.9650496900081634,1.059282660484314,1.0475305987750578,1.0763610068889577,1.0649777356765773,1.0290120713941304,1.0160737394409456,1.0696288710360384
1.0,0.9234165847301485,1.012560957670212,1.0208292145883142,1.0069181514896783,1.022869391875022,1.0123507450734544,0.9866932117482021,1.0422177382677458
