0,1,2,3,4
60.37181532238858,14.798085343983935,48.61650637586524,9.765349134967463,6.600635908765939
74.02854982942215,28.33749622875,29.340898674395145,0.44580073899684325,39.1159705360802
32.27758723845328,1.2216322491582055,47.12570734452639,8.228844570461886,28.36423856287962
78.03141737386662,27.533039211090752,3.56988403236353,10.357103695855724,0.8171987524598112
41.76396534688063,22.138482666072562,30.456164269052703,19.5598454521833,31.54215497900961
34.694373517907884,41.60423806563743,0.740220717486676,15.28006174542416,19.181948005650113
47.54204536828272,14.046073346660359,40.834617247292044,8.964815899580493,30.301467366846463
62.36418708772468,44.254007754881954,17.733157850280794,3.214962952199528,6.449990290723195
38.5520015101839,35.36949449549569,35.165510709916276,0.7481833632105295,32.12296288979385
72.5828188703153,23.4440646591819,45.70747311079905,20.036742955636356,10.468562024349882
49.81964752552494,10.263837170960787,35.37526073468612,14.883553239790729,26.27751384388551
22.88150191313809,35.268412895931554,51.89828489026372,4.069224195249683,19.664808329550993
58.88382209170938,5.5822170700083165,14.97584801735639,21.525909301810294,37.337952360992645
44.403937655806715,45.03908601181577,33.42988259463284,21.55044324679151,10.206703053627809
78.13664208591022,19.529311158945497,17.271051167938925,7.423300201405542,15.78485331567916
72.27037255271837,13.710421243585696,28.106158439097054,10.526390412011729,36.233773243557295
77.84419196536197,10.546091217660724,27.457340247422174,13.439266478555886,24.009084063607844
35.05880120043002,34.20520992721214,28.545802835281233,5.218746215330365,4.70775876927795
7.533896955254855,6.8579776843107565,52.28164810766044,19.161758620258993,39.98599514816048
73.62193953543954,0.6628723738107523,48.89859908830089,21.528004843967434,0.5856204340429816
11.382589867367763,15.569659681990771,33.79672136970589,2.5955502043016097,0.7793340180577557
65.94029277276245,47.772291860436276,8.746469945617926,5.7340116357806306,16.984123902533895
22.484718325047623,2.357959045477498,5.783164636459445,7.2771968660705095,38.885488935378
32.178771018758425,46.48520340107561,23.674563698365592,1.0402594649525088,28.303105001030026
