0,1,2,3,4
0.9500000000000001,0.95,0.9551654696464539,0.9500000000000001,1.0111853271722793
0.9500000000000001,0.9500000000000001,0.95,0.9500000000000001,1.01359246224165
0.9500000000000001,0.9499999999999998,0.9500000000000002,0.9500000000000001,1.017815811559558
0.9500000000000001,0.9500000000000002,0.9500000000000001,0.95,1.0161158811300992
0.9499999999999998,0.9500000000000002,0.9500000000000001,0.9500000000000001,1.0108052369207143
0.9500000000000001,0.95,0.9500000000000001,0.9499999999999997,1.0104159031063316
0.9499999999999998,0.9500000000000003,0.9500000000000001,0.95,1.0105254981666802
0.9500000000000001,0.9500000000000002,0.95,0.95,1.0123590148985389
0.95,0.9499999999999997,0.9530396670103072,0.9499999999999998,1.01451732032001
0.95,0.9499999999999997,0.9499999999999997,0.9499999999999998,1.0140711538493634
0.9500000000000002,0.9499999999999998,0.9507410317659378,0.95,1.0144403655081988
0.95,0.9499999999999996,0.9522783935070038,0.9499999999999998,1.0131546776741742
0.9500000000000001,0.9500000000000001,0.9500000000000001,0.95,1.0158853743225338
0.9500000000000001,0.9499999999999998,0.9499999999999998,0.95,1.0124891165643928
0.9500000000000002,0.9500000000000001,0.9499999999999998,0.9500000000000001,1.01744142267853
0.9500000000000001,0.9499999999999995,0.9518950879573823,0.9500000000000002,1.020907822158187
0.9499999999999998,0.95,0.9508219674229622,0.9500000000000002,1.0122321218252182
0.9500000000000001,0.9499999999999998,0.9531987398862836,0.9500000000000001,1.0086266271769997
0.9500000000000002,0.9499999999999997,0.9500000000000001,0.9499999999999998,1.0175826700404287
0.9499999999999998,0.9500000000000001,0.95,0.9499999999999998,1.0141359258443117
0.95,0.9499999999999996,0.954612773656845,0.9500000000000001,1.0203407783061267
0.9499999999999998,0.9500000000000001,0.9563677161931992,0.9500000000000001,1.0196301432326436
0.95,0.9500000000000001,0.95,0.9499999999999998,1.0193659640848634
0.9499999999999998,0.9499999999999998,0.9555502906441689,0.95,1.0172640778124336
