name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.02934174411892891,0.0,,0.9094392918567227,0.0,0.945,1.0,True,,0.0,21.0
,2,0.03539962231804866,0.0,,0.9659714211621014,0.0,4.23,1.0,True,,1.0,94.0
,3,0.1739,0.0,,0.8937513703135278,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,-0.003691732549900982,0.0,,0.9826247660067644,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.006279804630923647,0.0,,0.9658663514368774,0.0,1.305,1.0,True,,5.0,29.0
,9,0.004845986750721933,0.0,,0.9413759756795191,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0015929165390536036,0.0,,0.977451827070502,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,-0.0007101389844930035,0.0,,0.9834982780219881,0.0,0.477,1.0,True,,8.0,6.0
,12,-0.001259293794631959,0.0,,1.0,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.004771418833191501,0.0,,0.9604401244947207,0.0,0.63854,1.0,True,,10.0,14.0
