0,1,2,3
22.739324097385673,70.93705841991523,16.062407719774228,81.07767680895971
63.99675372722509,0.6928480444867158,41.93354567733698,33.06747638242983
60.36598563013125,78.37616288367553,70.07731969425866,77.64094563444667
105.70751610395746,57.88706845903192,63.18317070100872,95.75624042077095
69.90933558416442,68.251486448742,74.35629385761423,4.570872412383475
65.42480506833562,80.81124452180937,60.1195570890736,41.35607241308319
77.3227705560948,87.4534949407854,4.402507943735568,28.626048793098224
118.44952059456723,85.78807370831657,90.09384495690878,60.42730204257699
118.3120068039045,57.36151841479978,82.09647790146198,85.38216165559034
134.42793400858136,63.40985088056604,64.83138716941227,84.53907617736897
25.238349388742712,18.273467821403333,64.18269790577732,68.93084004669467
77.29922778938017,44.10093504805391,46.48799965105365,9.476954140682793
131.50701739915928,79.59369449836481,95.65077236172519,33.66718743709439
123.4286653633651,88.22643380042373,92.94600458945203,67.94070449818373
130.97828835015346,54.944886707132625,56.54768766539847,81.17978290237367
92.0488927396043,19.82994759485979,43.01016998815148,89.6116873695737
25.55319878402493,49.862771247372265,43.28247735279142,42.98305579055032
28.511390046025888,7.891041675904608,38.06986555684181,99.86725741573764
24.92896402923431,70.90750470565355,48.04868454309433,29.964716000735315
91.19564531567316,23.08324236981848,14.516356718971046,3.112513770111791
126.02188934855016,41.09801296886422,59.78283591402774,76.22028285701964
6.5655007952618405,2.1781677979787695,55.55377957544492,59.218618844466775
62.770672420481134,76.13140783214732,34.29804696403303,74.5123182216821
59.09331891548191,12.300237815744808,89.26095694150358,34.6308465827625
