name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.004817438191757284,0.0,,0.9593446681625435,0.0,0.945,1.0,True,,0.0,21.0
,2,0.028595901539126445,0.0,,0.9606762536573055,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,-0.003430836728898004,0.0,,0.9783898090374907,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.00821211623519573,0.0,,0.9644487228205068,0.0,1.305,1.0,True,,5.0,29.0
,9,0.006984839630126957,0.0,,0.8103478643478591,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.007519755882024767,0.0,,0.9098162946807914,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,-0.0008624995088594711,0.0,,0.9849572467569901,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0009265984917979919,0.0,,0.9961879414911987,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.0031080101113618863,0.0,,0.9676055271348372,0.0,0.63854,1.0,True,,10.0,14.0
