name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.008091112097880604,0.0,,0.9638010514744678,0.0,0.945,1.0,False,,0.0,21.0
,2,0.003975318570911213,0.0,,0.9677041334389719,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.017102459824085238,0.0,,0.4080187815424039,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.003957098450336108,0.0,,0.9617256354116267,0.0,1.305,1.0,True,,5.0,29.0
,9,0.0068340467780828515,0.0,,0.9275605440489649,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0006836168777994422,0.0,,0.9808553583298928,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,-0.000217445440690002,0.0,,0.9842724764641461,0.0,0.477,1.0,True,,8.0,6.0
,12,-0.0002961314834143691,0.0,,0.9983892549847698,0.0,0.59293,1.0,True,,9.0,13.0
,13,-0.005575164006013968,0.0,,0.9713598023870665,0.0,0.63854,1.0,True,,10.0,14.0
