0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
83.27593483061462,36.732187250617045,47.67418987084995,35.29915524524636,16.45020345079529,57.018946068367036,42.87074407205354,29.474942124822263,4.98398285653333,80.14096237049725,32.09718599780643,37.2556623198601,0.0,32.09718600025463,45.09310127333392,43.06947171674036,27.945114369828733,61.658914484692964,28.469752356869638,8.66045035614518,32.18912809745702,25.096236514765184,11.980696907267916,17.016732103270453,21.495232367410757,12.990564950313892,31.461275385622283,12.88330979102711,17.089065639052144,42.45829869060926,61.26043700032074,15.450527464140762,2.142957314746597,32.90602680799432,32.0319916412106,27.31209187288667,40.545856051947574,47.415361938140705,25.762775061504467,5.049071286966939,55.1861710768867
82.87684063605148,33.47696550775401,41.93504309463813,31.892982536104554,17.008419655744017,50.46616388680979,39.11885867205471,30.472070222557324,9.865730899466135,87.20297316608767,16.358681671681868,18.987755513605478,0.0,16.35868167627203,34.742771387839426,53.68842064827463,25.863427416996277,54.733299911273306,22.788235694964122,5.897756909478505,25.578333166457234,24.7021632515412,3.921359629081525,24.869621378816625,32.94900562409871,47.89324414600091,36.72738512094434,21.13678368229542,70.5984930510527,36.5717961078126,73.64590656746287,10.4655186792716,13.218233008046559,22.675856180441077,25.371555770312515,11.083009380858954,45.071878339138955,53.060636109834604,28.88203881191605,11.242862012851534,29.583547747119837
74.4652921034279,29.59621815973993,32.028140743892216,27.66169741924806,11.731280984728949,37.77810310362183,35.03616448784696,21.66251518391417,3.86241819783288,109.89679643318505,18.08839620550046,20.99545988627545,0.0,18.088396217757495,32.75646808187376,49.075493731706786,22.4563594355553,46.69572217971679,25.725696758713106,13.582568772617176,32.844984145677905,43.4455155959743,26.8913519146352,24.21403361393124,30.004888166653576,27.612841462347987,1.4164900044895856,11.11673397997161,82.76251535228725,35.65459149725363,50.45138850010652,12.183013929691393,20.42330774382566,27.249469538109555,43.603890690021615,9.611275766878423,31.011383941999238,30.66172776796951,12.22481232857002,21.57770838754599,20.308488539829607
92.83603820884089,43.78230009623615,51.95775345292901,41.324594933846676,18.13198492062975,64.47324409547585,55.84694184315404,33.85684014613522,4.756630955068163,153.69536159689966,31.370770368512225,36.412501357679176,0.0,31.370770461455123,49.92752712290149,49.01756072097825,25.93230185100346,50.01091519809657,28.206734812463175,3.648124092844369,33.46417487778105,37.440863742119596,27.15142876193484,27.64947432115381,33.75059103887412,12.117851124249391,36.86544085085103,13.225379574082202,52.36539524617145,34.18276485372918,61.50546135302828,33.780708669885996,14.673937798847557,23.395285368233722,32.92049099921036,25.272677888155883,31.883083702667882,32.26201212782867,13.375920230581103,22.68909514872703,56.15789928224289
100.13200458261258,43.149777925308705,47.68607273027594,41.53143253244884,19.465794468515824,61.06503674055679,56.50622954532,35.5085939586269,8.346698329248392,106.51534227016288,31.1846012322892,36.196412152628255,0.0,31.18460125235477,41.64021125645315,61.39846293728384,26.850728467588436,70.75097728520312,41.744250832688955,24.61944135180379,56.76389173720233,55.965491630502626,38.87234357628706,21.056302489443446,25.874054782013133,11.46444331871859,29.48089274556147,12.24173591172376,9.857708753638548,55.479844599313545,47.05837514149094,25.529958428880644,9.506350906450589,21.895801131486383,24.754988506392863,24.944190136571905,42.121090757688044,44.19162780827355,19.80118039842995,11.509326391563665,53.928034441529796
67.4866848103796,24.564308303697057,27.22120936246077,23.209471526686425,11.485378631103666,32.80505751625086,36.1727515928924,21.61331021924368,10.660543041457435,89.76680949018962,7.888247594608387,9.156001675485504,0.0,7.888247602558415,28.297557694804958,52.72797725537862,22.712180286527254,54.188215998428916,30.55674834279695,21.23830140113774,54.343416764606886,30.59766096265252,15.084313034243923,27.60075397820454,33.63480927232222,35.151633240883214,32.21392928936477,24.449703270028373,71.54457628350936,36.30353259584977,89.02133044063207,12.589151931933774,3.3037820413184704,29.50588960156244,32.80929219851368,8.342836407409143,35.22575380018753,42.176570728874005,23.677686043978056,16.95467705466608,20.59153317624103
89.33324502682706,38.622040039254124,44.74467134075085,36.56083412793208,15.2300952970457,53.022832661011,39.611191462941854,27.715558072524026,0.6981611604083648,78.70010555513957,33.993504658842596,39.456746482020975,0.0,33.99350466637745,50.489577829219165,38.06917492475234,18.184002927078886,44.76889242650192,26.14405054737742,12.161833245798483,35.22126652598597,36.16006473184247,21.96978919607729,20.268517261035303,25.701100986354653,23.801947125909656,34.9850003110738,14.411106543399868,12.654687793166767,39.06952238070507,25.861330412603557,22.02253596397108,32.915842589145825,26.673530230825342,57.97874811382327,11.200721807980335,41.06672158661736,47.55749304324248,25.238514134509142,10.37153110407083,29.151685639303913
97.65277156718426,45.706654618693435,54.1843357385578,44.01253847725888,20.378226715912795,66.77276480589572,55.52132893328577,37.703406907192345,5.7312898306856335,129.13570555209228,38.85114681812066,45.09508115071433,0.0,38.85114687460636,56.7295964692711,37.246488635864985,27.261254894627385,55.23246740222494,31.02973248483167,8.678229476331637,44.50543568663194,40.80567445471717,22.445475452137494,22.857354689042257,26.57729663901644,7.560903063479764,48.503941838189974,18.96418703357961,28.682273953110126,46.0698209654859,25.203597395994443,12.999748722522861,20.309781980127557,29.088132570597253,49.374450501727615,23.61972251648538,37.69492485027848,44.518177600993916,24.433784945473082,21.40645365134198,48.90700487024798
75.46101786645023,31.12107027460485,44.49658149113741,28.845488720199196,14.682274553540978,49.6843049968065,26.47871496660094,25.959232667418696,3.467582717263977,88.92052526611221,30.872725424642546,35.83441344062801,0.0,30.87272542792564,42.28482378322764,40.169465207646205,22.00886409071451,48.0704980748141,24.100808819491977,16.01217493332475,33.98311904415761,36.14666601611107,15.253934082863745,17.916306169979173,23.25149327736316,36.74399022584387,38.946585999000845,11.966914247767559,49.3305422911338,43.45382633238829,25.80119830902327,26.54992137047995,73.40755989107099,37.04423177649626,95.22966485358631,9.263803912927086,32.765466765628396,32.76663280378892,13.245092166756036,19.108542005007255,8.972106767246053
95.9869136557079,44.950129489191546,59.016878348735666,43.395340427817345,19.923299187782327,69.75333577767113,45.80683243505519,35.72735629396872,5.091880203970666,117.69263222136439,42.09535558974177,48.86068059694825,0.0,42.095355594030416,64.14302185501946,38.15061544539214,21.668043147822583,53.119222128751446,18.96009215814286,13.427566424730214,23.39570211996593,42.32317598951522,27.189627020111097,27.54101063029469,37.006205127924986,41.45406263451351,44.75334124624944,17.584903415799875,23.767901700784304,39.81838792086104,23.074056317392674,13.179332338620148,56.17187174680609,19.48681906440416,75.63936342397122,11.502433077298786,52.499521075861054,63.379182268037646,35.69926332941403,16.105251538758367,34.86661481148741
81.64560301912366,33.55413956009713,37.60614209015693,31.10522993319862,14.072546191702253,46.67811326200019,43.17316413513883,25.938632270125765,6.290667991420769,87.16782699955962,20.126368040325538,23.36096290650356,0.0,20.126368046726004,28.281594533776637,60.61642823412344,23.491421929457754,57.79730471634856,30.08787969736863,12.274196889463544,33.47593591801644,45.95930783107928,26.718533178056937,22.92697368133052,29.73935787240855,24.597599213757025,11.621698786837149,7.836619397464595,67.28805368431529,41.6055185360437,67.76081615858963,12.543992702397414,16.8463326278892,23.179147626036983,6.437559142832207,22.95362105924695,41.09691804289439,45.22367183659173,22.41493352243142,9.935973831351287,48.25567457851149
84.11502569687971,35.743471099477226,38.892932452403315,33.60311034094327,16.693114312424537,50.62576935573503,52.379437111169565,31.151629243349717,10.205773511673707,138.88761213242896,22.003171382151297,25.53939537432779,0.0,22.003171432388562,30.332817947717295,77.39605160743477,31.11612707598159,64.59972693331545,33.97296890618962,13.492426863814716,41.05024835661101,48.622850811637036,35.384172795234385,21.625236031366065,27.507882302000098,12.224430948143365,31.847705734354026,9.057570500100933,57.39335389007548,20.68288706721497,45.32376709237399,34.968843529639884,45.09701636084119,34.015477787131026,69.01337232623901,7.784070176510449,36.48975920234028,41.875880058188095,21.946318385522478,26.26102632175476,15.426915906872155
83.7936357308528,40.15877906790494,52.94498202976654,37.90685260018542,17.094510943632038,61.58738559159641,42.2986962895671,31.430538347658114,3.3363308454191607,103.63213534946021,38.34857282673978,44.511736324175196,0.0,38.34857284534321,55.764920441287835,46.815087841796746,25.301961024593744,56.28518708916381,23.601867376855076,8.213684626971128,25.768383521211952,48.32173331816835,25.997764858023547,31.50054823879166,41.115089806645976,34.54429376499271,21.68005354531729,6.55541314928487,44.832866294070534,22.037121658436902,16.736441820675253,14.871529304064612,65.39881364973253,29.33061732282477,78.04148113853131,8.613016286694961,47.01898836568489,57.71718002659948,33.24886082998007,17.074352347034498,25.53187655440037
83.0130221537322,33.04372263092936,40.91511077489154,30.473765015278342,15.84816829326329,50.877469958501486,45.218585460236305,28.410783346469938,6.807950975718964,133.95038761762555,11.338989163233755,13.161326713202007,0.0,11.338989177962842,28.05989339247531,52.98833239941412,27.57034914699192,64.05013318436484,33.34393128756021,22.47524120734721,60.76050532916314,60.954984053974016,33.917333126138296,25.0725809833318,34.97247667450487,31.23533580929609,36.47053260643689,24.702285448381314,84.56564457540703,45.126712642064334,69.66521580959632,29.092702241004766,18.70439967929554,31.201460736126506,24.1140472009295,12.212480427084564,39.076928326406666,43.20025669091804,21.591268195231752,17.742053658399932,37.99318191325348
