name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.003801559890516351,0.0,,0.9648168337316811,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.012304085106435603,0.0,,0.972774172202969,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.0004838617780207957,0.0,,0.979272876502337,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.007473722766350041,0.0,,0.967109839125649,0.0,1.305,1.0,True,,5.0,29.0
,9,0.0034623562185505316,0.0,,0.9617424371354671,0.0,0.7155,1.0,True,,6.0,9.0
,10,-0.001042726317840437,0.0,,0.9888618984474414,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.010505521506071088,0.0,,0.8868856574706792,0.0,0.477,1.0,True,,8.0,6.0
,12,-0.0018653396844863918,0.0,,1.0,0.0,0.59293,1.0,True,,9.0,13.0
,13,0.003243883631671246,0.0,,0.965718250678522,0.0,0.63854,1.0,True,,10.0,14.0
