name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.0033497522437510724,0.0,,0.9605678609300992,0.0,0.945,1.0,True,,0.0,21.0
,2,0.016634470343070584,0.0,,0.9646442762711123,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.000674266967498921,0.0,,0.9778613245119987,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.007288297895122031,0.0,,0.9715165116824018,0.0,1.305,1.0,True,,5.0,29.0
,9,0.007128382377326492,0.0,,0.7145950358552839,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.00017830646800280799,0.0,,0.9786027431719124,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,-0.0008520137101553707,0.0,,0.9845182880571927,0.0,0.477,1.0,True,,8.0,6.0
,12,0.001935743024612857,0.0,,0.996735292488805,0.0,0.59293,1.0,True,,9.0,13.0
,13,-0.0004665181080655001,0.0,,0.9699464872508629,0.0,0.63854,1.0,True,,10.0,14.0
