name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.020856906158197693,0.0,,0.9594291998325951,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.004237748064398765,0.0,,0.9369139103955694,0.0,0.09,1.0,True,,1.0,2.0
,3,0.013688675139042747,0.0,,0.9938749182166904,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.013721630370616938,0.0,,0.9978602326975928,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.028829155311179355,0.0,,0.969662303852755,0.0,2.385,1.0,True,,4.0,30.0
,9,0.001596808496117607,0.0,,0.9835969266494115,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.009366776261005537,0.0,,0.9552889922687187,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.011658454406261443,0.0,,0.5706019674276893,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.003121051514148713,0.0,,0.9430926862985083,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0013682999999999855,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.009264600954785922,0.0,,0.9725696142531753,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.0005450549633502968,0.0,,0.9948388279341162,0.0,0.192,1.0,True,,11.0,3.0
,18,-0.0008895013804849014,0.0,,0.9713330741784577,0.0,0.41049,1.0,True,,12.0,9.0
,19,-0.00014183076572417581,0.0,,0.9873919471427798,0.0,0.128,1.0,True,,13.0,2.0
,20,0.060120603370666506,0.0,,0.9847879539712221,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.005265000000000004,0.0,,1.0,0.0,0.135,1.0,True,,15.0,3.0
,23,-0.007525942708730686,0.0,,0.9735508931470104,0.0,0.512,1.0,True,,16.0,8.0
,25,0.00263250000000001,0.0,,1.0,0.0,0.135,1.0,True,,17.0,3.0
,28,-0.0009218455573916417,0.0,,0.9677572715845374,0.0,0.09,1.0,True,,18.0,2.0
,29,0.009994297564029697,0.0,,0.7997095501422882,0.0,0.45,1.0,True,,19.0,10.0
