0,1,2,3,4
0.95,0.9500000000000001,0.9499999999999998,0.9500000000000002,1.0105070892721413
0.95,0.9500000000000002,0.9515144199132921,0.9500000000000003,1.02054517576471
0.9500000000000002,0.9500000000000001,0.9511653661727905,0.9500000000000003,1.0172657195478676
0.9500000000000004,0.95,0.9500000000000002,0.95,1.01627388112247
0.9499999999999998,0.95,0.9499999999999998,0.95,1.0186359897255894
0.9500000000000002,0.9499999999999998,0.9550716817378999,0.95,1.0202098395675419
0.9500000000000002,0.9500000000000001,0.9517029702663421,0.9500000000000001,1.0121846791356803
0.9500000000000003,0.9499999999999996,0.9500000000000001,0.9500000000000001,1.013414812833071
0.95,0.9499999999999998,0.9527022898197175,0.9500000000000001,1.0116758339107037
0.9500000000000001,0.9500000000000001,0.9563764065504076,0.9500000000000001,1.019516242109239
0.9500000000000001,0.9499999999999998,0.9518210768699648,0.9500000000000001,1.0173029100522402
0.9500000000000001,0.95,0.9553251773118975,0.9500000000000001,1.0147398520261048
0.95,0.9500000000000001,0.9500000000000001,0.9500000000000001,1.0137384112924337
0.95,0.9499999999999998,0.9505527764558791,0.95,1.013178974017501
0.95,0.9499999999999998,0.9500000000000001,0.95,1.012313836440444
0.9500000000000002,0.9499999999999998,0.9500000000000001,0.9499999999999997,1.0144095201045276
0.9500000000000002,0.95,0.9499999999999998,0.95,1.0161992240697149
0.9499999999999997,0.9500000000000001,0.9500000000000001,0.95,1.0125429943203923
0.9499999999999998,0.9499999999999998,0.9528554528951644,0.95,1.016859381087125
0.9500000000000001,0.95,0.9534025698900221,0.95,1.0179436875507235
0.9499999999999997,0.9499999999999998,0.9500093430280684,0.9500000000000002,1.0169737096875906
0.95,0.9499999999999998,0.9500000000000001,0.9500000000000002,1.0213706915266811
0.9500000000000001,0.95,0.9500000000000002,0.95,1.015053592249751
0.9500000000000001,0.95,0.9499999999999997,0.9500000000000001,1.0190426338464025
