0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,0.95,0.9621540428930149,0.9550743253336746,0.9474338338964564,0.9489068016594211,0.9411954572398832,0.9492215048421125,0.9493449409031881,0.9499195617596323,0.9493449409031881,0.9758765179604181,1.0105070892721413,0.9627034829377813,0.9594749102291315,0.9636858493533498,0.9512821612881428,0.9487367465492637,0.9439558194937399,0.9451677931685496,0.9472578311496922,0.9500000000000001,0.9500000000000002,0.9388414943013644,0.9400941056650233,0.9212069423211479,0.9499999999999998,0.9482621544673285,0.9404714126100765,0.9345234489712735
1.0,0.95,0.945262494359354,0.9352937121624182,0.941846463159024,0.9241898861631441,0.9312149418938077,0.9076748611251262,0.9407128904422901,0.9510244143284997,0.9407128904422901,0.9753328093628093,1.02054517576471,0.9612824174514607,0.9556581781483328,0.9605179854716354,0.9559047851109594,0.948038391082941,0.9436663274013474,0.9453406820507915,0.9477802081847497,0.9500000000000002,0.9500000000000003,0.9435027303041578,0.9461519484884716,0.9373513848487469,0.9515144199132921,0.921144560422364,0.9325249769744058,0.9140875067723754
1.0,0.9500000000000002,0.9617539154713652,0.9540321151550931,0.9514994859676534,0.9476251246863518,0.9472649998946976,0.9427451817654687,0.9497287518985819,0.9511371727273635,0.9497287518985819,0.9803307071912614,1.0172657195478676,0.9624478697518317,0.9613912954800493,0.9643884226296786,0.9568233642286187,0.9466862032186325,0.9403763533725529,0.9417866904538353,0.9469575174003302,0.9500000000000001,0.9500000000000003,0.9398128109077265,0.9391909045141911,0.9140680350381826,0.9511653661727905,0.9475763617510051,0.9311670468596535,0.9181251480479735
1.0,0.9500000000000004,0.9666902496941232,0.9606872350018134,0.9552085744612805,0.9595524418794296,0.9529893550696541,0.9690702325418938,0.9548663902610428,0.9528014903486947,0.9548663902610428,0.9838290632821027,1.01627388112247,0.9684881661549789,0.9618516533498243,0.9664076526935437,0.9567003663705559,0.9494719467867345,0.9449230530194302,0.9468150585917249,0.9471680073563952,0.95,0.95,0.9501976646619587,0.944980630224073,0.9282378782578615,0.9500000000000002,0.9587303803651204,0.9388061180789481,0.9334660327305795
1.0,0.9499999999999998,0.9564909307481478,0.9483856405145183,0.9450646844434861,0.9403004126525323,0.9368176476952865,0.9350417217440493,0.9450701380864552,0.9484867924297707,0.9450701380864552,0.9793425848048268,1.0186359897255894,0.9615737078767265,0.9569238585187024,0.9580329671161704,0.9464673644677136,0.9408509777363965,0.9352626365574497,0.9375733219772734,0.948845151645353,0.95,0.95,0.9550398606353145,0.9534467863387561,0.9564252768900652,0.9499999999999998,0.9401001462614409,0.9327724613724052,0.927111227218186
1.0,0.9500000000000002,0.9515016935916099,0.9426003363566867,0.9418099532547346,0.9306127585800318,0.9320635537913594,0.9149030604776516,0.9408527437577077,0.9468328764205406,0.9408527437577077,0.9812279668824027,1.0202098395675419,0.9694729067364768,0.9618982639234483,0.9599888381288997,0.9469085043845938,0.9514808019713804,0.9497047201122572,0.9483143853855664,0.946357799306978,0.9499999999999998,0.95,0.9510528149757983,0.9468463357365678,0.9246159991175658,0.9550716817378999,0.9290239230510567,0.9390170052895326,0.933538473133458
1.0,0.9500000000000002,0.9609417164347793,0.9533812049202158,0.9435820855675906,0.9465124966181527,0.9349024897957906,0.9442611742569289,0.9472778797714565,0.9476879433520368,0.9472778797714565,0.974933392196471,1.0121846791356803,0.9610726167320408,0.958281495698893,0.9616746441376172,0.9541718073741856,0.9450662629299955,0.9375499758362265,0.9395493179817824,0.9479928172398354,0.9500000000000001,0.9500000000000001,0.934156463600729,0.9391547649308156,0.9207119576850408,0.9517029702663421,0.9466968254441818,0.9406338678909056,0.9291378299757285
1.0,0.9500000000000003,0.9667937106546011,0.9603795569152858,0.9486414503256451,0.9552228911536256,0.9440144276453265,0.9580887013162651,0.9501266398678657,0.9474807944503663,0.9501266398678657,0.9791693471385332,1.013414812833071,0.9654761373401691,0.9599768524182274,0.9641815915671311,0.9490765497928674,0.9423213619053507,0.9352314483575348,0.9377579971328869,0.9463796542588816,0.9499999999999996,0.9500000000000001,0.9481756197230247,0.9473883996265987,0.9399536400708357,0.9500000000000001,0.9556264447550048,0.937499340875477,0.9266390288507175
1.0,0.95,0.9573392005627881,0.9486792629278129,0.9397940271417103,0.9393239741065725,0.9287158382798468,0.9328348506387365,0.945724112291923,0.9493112787333372,0.945724112291923,0.9799688375068183,1.0116758339107037,0.9715999848492711,0.9639474369952161,0.9624218689220297,0.9492710980321036,0.9522347226207494,0.9463329657652395,0.9464826681750029,0.9505399413073257,0.9499999999999998,0.9500000000000001,0.938813986637144,0.9447884500253165,0.9355416528984258,0.9527022898197175,0.9397945334072697,0.9379728589624928,0.9301974595088249
1.0,0.9500000000000001,0.9515756405327269,0.9416396493990237,0.9410920230022198,0.9310065338761403,0.9309365194306394,0.9160919882353098,0.9381963847212026,0.9422869275523458,0.9381963847212026,0.9679929313549026,1.019516242109239,0.953678518756821,0.9514927310682357,0.950868348191968,0.9386815830463046,0.9366060877282237,0.930090477792005,0.9323129547850403,0.9467979663835256,0.9500000000000001,0.9500000000000001,0.948007590655158,0.9537075762905578,0.9540776715558457,0.9563764065504076,0.9318964975500572,0.9385439600712132,0.9312413712085493
