name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.03405133767426033,0.0,,0.9812581162320242,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0025912002222030373,0.0,,0.9420559242799773,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.004471131412312396,0.0,,0.8806090334210446,0.0,1.87001,1.0,True,,2.0,41.0
,4,0.021065365621447563,0.0,,0.9322591720024744,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.11233870450569072,0.0,,0.9664091271269282,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.07048994779586792,0.0,,0.7535570447709825,0.0,6.75,1.0,True,,5.0,150.0
,8,0.16619468368887907,0.0,,0.676776852610726,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.0021989832886308465,0.0,,0.9726425489525581,0.0,0.22805,1.0,True,,7.0,5.0
,11,1.1513121241152289,0.0,,0.8063238993710692,0.0,29.9715,1.0,False,,8.0,377.0
,12,0.0022197897435884545,0.0,,0.9519538292572152,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.011740254056870219,0.0,,0.9562594736749174,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.03085894336104393,0.0,,0.9631668631825597,0.0,1.408,1.0,True,,11.0,22.0
,15,0.04510829000000027,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,-0.027965139678597345,0.0,,0.9660963022029028,0.0,2.688,1.0,True,,13.0,42.0
,17,0.020231686040740035,0.0,,0.9884288907084541,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.004100333985686303,0.0,,0.856372844338417,0.0,0.135,1.0,True,,15.0,3.0
,19,-0.003074704976733774,0.0,,0.9669788673692673,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.0010372972521185825,0.0,,0.9551581583254866,0.0,0.27,1.0,False,,17.0,6.0
,24,-0.0013461804561316973,0.0,,0.8435141464587714,0.0,0.27,1.0,True,,18.0,6.0
,26,-0.0027036654594819985,0.0,,0.952074282816094,0.0,0.405,1.0,True,,19.0,9.0
,27,0.012046647930145263,0.0,,0.9765572184771298,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.010870017740894085,0.0,,0.9550091748705017,0.0,1.088,1.0,True,,21.0,17.0
,29,-0.0002963051580930458,0.0,,0.9800845015121462,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.0038521991074085236,0.0,,0.9601910669368768,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0017931211441755295,0.0,,0.6079450170543959,0.0,0.0795,1.0,True,,24.0,1.0
,32,-0.0006315946186119283,0.0,,0.9643840925337139,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,0.0009155178107321249,0.0,,0.9239193245508012,0.0,0.477,1.0,True,,26.0,6.0
,37,0.011951712736487388,0.0,,0.9179882863759995,0.0,1.113,1.0,True,,27.0,14.0
,40,-0.0017366869089542082,0.0,,0.928653851827252,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.0008046210867542619,0.0,,0.9459798099202733,0.0,0.31927,1.0,True,,29.0,7.0
,42,0.0007860111486911771,0.0,,0.9509277777777779,0.0,0.09,1.0,False,,30.0,2.0
,43,0.00489729290699966,0.0,,0.9673766834726557,0.0,0.768,1.0,True,,31.0,12.0
,46,0.013220727247773317,0.0,,0.982745333182963,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.00870064803203565,0.0,,0.9486973541388578,0.0,1.152,1.0,True,,33.0,18.0
,49,0.00587617904618383,0.0,,0.5096221570284106,0.0,1.344,1.0,True,,34.0,21.0
,50,-0.01314688385155046,0.0,,0.9833127995446886,0.0,1.431,1.0,True,,35.0,18.0
,51,-0.0004188926228880785,0.0,,0.9381728187617328,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.02325351783819496,0.0,,0.9391251460137139,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.007437604236602784,0.0,,0.8786968584507703,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.007972356333117919,0.0,,0.9272227543217854,0.0,0.27,1.0,True,,39.0,6.0
,55,-0.005330516632685998,0.0,,0.9660540478820872,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.006021662263870249,0.0,,0.9836814121454953,0.0,0.384,1.0,True,,41.0,6.0
