0,1
49.59792814882214,109.83480263941603
204.82390314735184,156.0495679014158
291.423992514643,242.32745949939792
254.82384452148528,149.01702521978888
126.64334022842363,172.33751616157022
223.65792032105267,268.81717533522476
176.2944212863364,223.2096502458249
286.3149175081806,85.07330333361865
267.73000245131607,84.11575367698262
115.21541300585912,32.85037683762472
35.70965397575882,61.84079635847508
185.15414816477403,151.95294000869558
196.6223549535629,123.94509691159811
198.00333822139874,102.75227669755512
198.81649109813276,49.96346047903733
231.86439001763307,23.321419097797417
169.03791560435812,249.28530064343283
132.11787881098917,214.59285250384622
23.216641781217916,141.4671960557898
294.86496898221264,21.93233669172129
279.67568223199544,254.95579943480038
82.87256787590117,221.35881973792198
76.54066693195911,48.91677564167154
45.86973761668171,173.45082296781848
