0,1,2,3,4,5,6,7,8
23.30680642079174,14.538104208959062,45.4569907472296,20.510975684879796,27.92156745621591,50.802053838412895,93.91773001158435,44.214566955435195,26.370907261221433
63.91947865370684,22.139676278894125,44.67648293164979,61.48350264383248,78.30058589436291,11.546385693904714,28.492286101468643,19.274335890364636,47.76193542196441
80.00441785013103,23.039253225304517,40.322175263620515,57.60507764611802,79.33192373082365,11.785199349956386,21.849125586838902,16.833555207212047,58.599564518853256
24.5257355841877,10.826243327120991,43.40202247721853,45.75367939563406,48.21335220360341,28.072959393265073,56.79603983944739,30.50478522598745,23.131678008598712
47.120013817583015,12.00306078550609,27.54430368236016,30.72064706942474,38.87593786519184,25.795751547378455,41.31605732163596,20.437312531308304,36.24334216731205
55.35891856187831,20.701825146038345,37.627798950980356,30.53087273037127,24.028905412856822,21.32140989488165,51.96380068480103,30.97361828418767,35.36364248787423
53.388110415038646,22.0382498886164,45.62021851988374,28.897902308979184,12.402015138837411,38.37725411833841,83.10678410783966,44.72994211172607,32.10251717651843
53.37744392434853,25.418444663917178,35.684056224307064,28.63108038763162,37.28076256736072,18.54938553563646,43.316410989509905,25.30653228546426,28.191032253216264
68.17121091717925,30.79546388584445,40.09330656189402,28.060819094385174,18.24735317624001,21.416550363313302,41.594302819257216,26.221641218287683,38.12319617142299
42.80442050020975,20.643980766341286,54.99970055368688,42.52822209032081,30.753130219076642,16.624797200136584,48.47703178727439,32.44738731900655,23.08214722612223
55.72864652631969,20.697353233577324,26.464401045010465,22.35690593626262,36.457228551833545,33.19396626961712,62.679895525942264,30.649860038184222,36.10517823236014
46.52546428826418,25.290599642664052,16.52313186343051,14.507402151540793,13.483187728700633,45.804804374830624,69.16314368841937,25.363125533137964,23.960041798687033
49.28794195404322,19.568458576119912,55.04798421175842,45.23348863511995,39.93761898196582,4.414919629349788,28.927442043680042,27.771271286512416,39.26152015244394
27.71850466915992,19.132347503927328,39.323824183150066,22.813904133426472,11.723033468182326,38.85265433511483,69.33370310103473,31.991897796763364,15.754254747603072
55.13796457152781,26.098448868037188,42.012350524357466,24.915102249588752,28.621712837200068,27.864419088598314,60.66896981560246,34.340986469857135,31.123444345792013
49.19093622205317,30.058959318480728,34.36031866471304,22.298356785974928,18.685867590373682,47.65205038401895,81.01870294082838,33.36816264666804,20.571528349001618
38.04727427803812,21.875674470831186,41.41604734183025,34.25332817181884,28.078850241628757,22.0397614485507,42.972306735364235,21.19075301170116,17.083298197453285
55.9132284325729,26.607276848196836,37.40617715790812,29.513072984434675,24.977814227865554,25.12960082885404,51.7931917196882,33.438804714988244,36.55760787161007
48.89989834368589,7.858707527739149,37.94677675536678,56.38344528773052,80.21839825277505,13.602114811426938,23.734675199160137,21.46291997499456,44.895561280042905
37.600717773087986,6.79243981190924,39.72459778599267,35.11789112772254,30.6551502245077,33.96825597382889,74.46531631588122,40.839607508564065,31.0385184114088
55.4087536059541,26.596618166938192,33.85212043069401,26.427552486053713,24.187140195583755,51.114843049815704,93.43896114954543,42.32422336640787,31.012587523626582
38.94846687322978,22.438572437024803,48.596816302997425,34.60281452968967,46.10193771103634,19.04305354745465,50.42623793822464,31.84998152184746,18.32138882447251
60.727592431281074,30.511608192262507,23.09674215174036,18.58358090237029,20.83082129825948,18.721724845088225,37.03826383754216,19.30515597231611,30.822752124148327
47.17344415885402,12.607408618539054,55.0698693699496,58.928225499733536,66.90085293070328,16.51612993172582,43.810933737433096,30.17907930209725,37.45357037246748
