name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.0017106356993306926,0.0,,0.9578216689148191,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.00548642318818543,0.0,,0.9700752348478568,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.0005825957960914133,0.0,,0.9797563229330426,0.0,0.8745,1.0,True,,4.0,11.0
,8,-0.006686212405374203,0.0,,0.9669091230788633,0.0,1.305,1.0,True,,5.0,29.0
,9,0.0027191238358005437,0.0,,0.96844662353645,0.0,0.7155,1.0,True,,6.0,9.0
,10,1.0579926298647305e-05,0.0,,0.9877326490085323,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.0007121608769269303,0.0,,0.9828118295583095,0.0,0.477,1.0,True,,8.0,6.0
,12,0.0008484292685984954,0.0,,0.9985690903334314,0.0,0.59293,1.0,True,,9.0,13.0
,13,-4.468385737393943e-07,0.0,,0.9711432070098795,0.0,0.63854,1.0,True,,10.0,14.0
