name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.02494447922706608,0.0,,0.9880785774654812,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.004432652127183974,0.0,,0.9349155397986374,0.0,0.135,1.0,True,,1.0,3.0
,2,0.01839573459476232,0.0,,0.8678372386215915,0.0,1.87001,1.0,True,,2.0,41.0
,4,0.02979682238101959,0.0,,0.818184739112854,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.097875177609385,0.0,,0.9523348758726398,0.0,5.9625,1.0,True,,4.0,75.0
,7,0.0035815972066484125,0.0,,0.9170306069935776,0.0,6.75,1.0,True,,5.0,150.0
,8,-0.004553731071591127,0.0,,0.9837766145775154,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.006249850253826392,0.0,,0.9664056139172392,0.0,0.22805,1.0,True,,7.0,5.0
,11,0.20247185156826553,0.0,,0.9995054794243953,0.0,29.9715,1.0,True,,8.0,377.0
,12,0.025803549125116426,0.0,,0.9531801799375338,0.0,0.82098,1.0,True,,9.0,18.0
,13,-0.008785745983628926,0.0,,0.9547372374838218,0.0,0.4561,1.0,True,,10.0,10.0
,14,-0.016557267090678174,0.0,,0.9764905773503705,0.0,1.408,1.0,True,,11.0,22.0
,15,0.022063837500000183,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,-0.05142663925588131,0.0,,0.9808680657530203,0.0,2.688,1.0,True,,13.0,42.0
,17,0.09554302391409873,0.0,,0.9295845322371625,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.0012137356950715165,0.0,,0.9674906347783075,0.0,0.135,1.0,True,,15.0,3.0
,19,0.0010200692802667614,0.0,,0.8869692912520841,0.0,0.128,1.0,True,,16.0,2.0
,22,0.0028647442996501925,0.0,,0.9001101640727787,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.0013398265041410923,0.0,,0.8435376796142924,0.0,0.27,1.0,True,,18.0,6.0
,26,0.0037677480360120558,0.0,,0.9528030815704002,0.0,0.405,1.0,True,,19.0,9.0
,27,0.007178826288223281,0.0,,0.9882922901883722,0.0,0.256,1.0,True,,20.0,4.0
,28,0.0016241344774141908,0.0,,0.811242770659388,0.0,1.088,1.0,True,,21.0,17.0
,29,0.0017125140129388965,0.0,,0.9680156326312861,0.0,0.13682999999999998,1.0,True,,22.0,3.0
,30,0.0029980241567641557,0.0,,0.9745421991365135,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.002765956987649202,0.0,,0.9312080882056705,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.005666127562209957,0.0,,0.9664099799913028,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,-0.0010588476844131944,0.0,,0.9230301935337252,0.0,0.477,1.0,True,,26.0,6.0
,37,0.007418142601847651,0.0,,0.9431649978453259,0.0,1.113,1.0,True,,27.0,14.0
,40,0.005412346091866492,0.0,,0.7945276295105844,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.00044075665189000426,0.0,,0.9578694861656589,0.0,0.31927,1.0,True,,29.0,7.0
,42,0.0033220975586772013,0.0,,0.9871621950964132,0.0,0.09,1.0,True,,30.0,2.0
,43,0.011385181045532225,0.0,,0.5828244544863701,0.0,0.768,1.0,True,,31.0,12.0
,46,0.020222758412434205,0.0,,0.9942891141631329,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.014455228807423219,0.0,,0.9549520583268896,0.0,1.152,1.0,True,,33.0,18.0
,49,-0.025935382098197866,0.0,,0.9734528407007456,0.0,1.344,1.0,True,,34.0,21.0
,50,-0.009172464470431192,0.0,,0.9725901715790138,0.0,1.431,1.0,True,,35.0,18.0
,51,0.0020852560579776754,0.0,,0.7057388888888889,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.04155048364333811,0.0,,0.9573676203501019,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.008888328787088392,0.0,,0.9315299656754359,0.0,0.256,1.0,True,,38.0,4.0
,54,2.043971889652274e-05,0.0,,0.8945757026625797,0.0,0.27,1.0,True,,39.0,6.0
,55,0.006635137343406677,0.0,,0.8707822136229734,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.015631983590126037,0.0,,0.9757082905992865,0.0,0.384,1.0,True,,41.0,6.0
