name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.00019685511903612396,0.0,,0.9592882350842565,0.0,0.945,1.0,True,,0.0,21.0
,2,0.025719443272733677,0.0,,0.9652734892590855,0.0,4.23,1.0,True,,1.0,94.0
,3,0.0,0.0,,1.0,0.0,2.14367,1.0,True,,2.0,47.0
,4,0.0,0.0,,1.0,0.0,0.315,1.0,True,,3.0,7.0
,5,0.010927207681536676,0.0,,0.5872233414270898,0.0,0.8745,1.0,True,,4.0,11.0
,8,0.010086654080481414,0.0,,0.9538611584264777,0.0,1.305,1.0,True,,5.0,29.0
,9,0.005118274806439879,0.0,,0.7950814748638634,0.0,0.7155,1.0,True,,6.0,9.0
,10,0.0008855402123810266,0.0,,0.9797868119364481,0.0,0.13682999999999998,1.0,True,,7.0,3.0
,11,0.009947301310300829,0.0,,0.8528781619146516,0.0,0.477,1.0,True,,8.0,6.0
,12,0.002064494473022732,0.0,,0.9959401672914419,0.0,0.59293,1.0,True,,9.0,13.0
,13,-0.00039330751966092786,0.0,,0.9711275121391801,0.0,0.63854,1.0,True,,10.0,14.0
