0,1,2,3,4,5,6,7,8,9,10
0.967083169978526,0.9338495621681212,1.0,1.0,0.9528468488942152,0.9737259784092505,0.9386076804054609,0.8674693191221371,0.8222511146413455,0.9999053793148602,0.8954078723309045
0.963156161220792,0.9541673494467986,1.0,1.0,0.9716689750503446,0.969900414355258,0.9461825564237512,0.9175901830083992,0.84651275996742,1.0,0.9319418565258332
0.9636812080640054,0.9663431445391222,1.0,1.0,0.9783605217446528,0.9689882155567374,0.9552333373333672,0.9779567277820924,0.8709171275282805,1.0,0.9573334985224361
0.9584102418792634,0.9713192027693729,1.0,1.0,0.9799017246882498,0.9727688746178109,0.9652613632861159,0.9882670468133308,0.8925224620951047,0.9995804619721167,0.964592700038748
0.9676785337399674,0.9749612306655394,1.0,1.0,0.9794237801327154,0.9661807373579604,0.9669089630141102,0.9877105175802185,0.9136498814843735,1.0,0.9669310300814484
0.9660474692934986,0.9775099893557531,1.0,1.0,0.9819958305927448,0.9620528998746296,0.9674106705085016,0.9949213889507788,0.9367814956581066,1.0,0.9684687496849896
0.9668483195851492,0.9747144621138271,1.0,1.0,0.980654929584832,0.9426751220968518,0.9688079002354145,0.9809889685926517,0.9548598067550539,0.9951606472707898,0.9677012933793112
0.9609469026675449,0.9682425543757273,0.9945845209383907,1.0,0.978405880741093,0.9655921555626975,0.9715311177295743,0.981401733282597,0.9750359590286749,1.0,0.9684354170593934
0.9606780537378522,0.9677555317785209,1.0,1.0,0.9797206015126821,0.9619821534763769,0.9724008144651834,0.9847464790815499,0.98492514354951,0.9998177824196025,0.974027731045841
0.962884428192714,0.9651821280485943,1.0,1.0,0.9827653324917839,0.965785364587736,0.9699155609255813,0.9821094471791685,0.9834784938250637,0.9984136831194371,0.966884731859813
0.9583802567101061,0.9718198958340549,1.0,1.0,0.9794027256336205,0.9652129326550897,0.9704373382501085,0.9833312651492805,0.9854678008293623,0.9938313546826908,0.9713417000808756
0.952519506130661,0.970015579442198,1.0,1.0,0.9768784695954296,0.9643008326122563,0.9684548278582947,0.9732676826015937,0.9842985052120662,0.9947187236908474,0.9648153648511134
0.9533490879586478,0.9708419038899457,1.0,1.0,0.9780839746808797,0.9645003973716171,0.9657328218184426,0.9530966674733322,0.9843312523067864,0.9980788333297178,0.9674943631493775
0.9592560852354791,0.9707279054311954,1.0,0.9907555555555555,0.9758010830156435,0.9674534534514101,0.9648907009791773,0.9657095411598668,0.9801967753850998,0.9992592982938224,0.9693328337521605
0.9594185034651179,0.9717505385387261,1.0,1.0,0.9824250211994143,0.9582312312291879,0.9670429148251604,0.9797416642658738,0.9824081074978462,1.0,0.9703517764263986
0.9555775655386426,0.969928968631845,0.9897829423372068,1.0,0.979476983844106,0.9305645645625211,0.9663889640068516,0.9665428043667289,0.9821827396511553,0.9971514535143668,0.9684151973160859
0.9559814653455997,0.9635967940200624,1.0,1.0,0.9771247422008544,0.9509006812882681,0.9680617106128416,0.9683762765508375,0.9853303151427535,0.9999146986256727,0.9695539743385989
0.9547283501758229,0.9682456095308258,1.0,1.0,0.9839695242679046,0.9393673479549348,0.9647236144417324,0.943710633051605,0.9836267412070361,0.99945692548054,0.9671079100630418
0.960524502819096,0.9653888115812802,1.0,1.0,0.9837207050256237,0.9110340146216015,0.9704202631664262,0.9721791113918942,0.983991879233051,0.9736731061426755,0.9706768858170108
0.9610580073213325,0.963019258000325,1.0,1.0,0.9839243501371584,0.9429660544122848,0.972334054210267,0.9818899058225121,0.9850727501856517,1.0,0.9657127241546876
0.9591761691442962,0.9624229607514273,1.0,1.0,0.9830912398711518,0.9449872871363485,0.9722635366154514,0.9765837608154119,0.9866979285441387,0.9976239717207935,0.9723326278196787
0.9620745751159434,0.9698113371711521,1.0,0.9716666666666666,0.981489744527977,0.9707774986446448,0.9641048227878827,0.9795885308883525,0.9814241684316176,0.997868795255729,0.9747629798624093
0.9569756005760615,0.970455936074582,1.0,1.0,0.9771515876880738,0.9677865757318739,0.9680260969804009,0.983718731349748,0.9822198083308014,0.9947126376481563,0.9683692092290472
0.9569756005760615,0.970455936074582,1.0,1.0,0.9771515876880738,0.9677865757318739,0.9680260969804009,0.983718731349748,0.9822198083308014,0.9947126376481563,0.9683692092290472
