0,1,2,3,4
1.2576791332175392,34.93776570408985,20.72769788327073,0.0,6.476986833995517
20.66009503453546,31.868673282810033,16.54784882310764,0.0,30.39264191642902
21.01706110235066,34.12641917694584,14.137320312670523,0.0,17.400156634209985
5.703890138212768,34.164882646609826,22.914455736077063,0.0,14.515128701861935
16.85859238526463,19.439668511146195,24.693184655018744,0.0,37.055513486360816
10.60266529251722,9.870950129729527,26.975679709052844,0.0,4.688654674539543
24.471609653606176,35.90776198480919,6.407694069009115,0.0,0.33812650114276366
0.9722447408510313,7.552598951998013,25.077426692661096,0.0,28.27941316035532
0.1581493874041077,35.06645789843502,28.182147660054483,0.0,22.418371706948157
21.260584095484234,18.238315044780762,22.887431699532303,0.0,34.935389368346286
7.053826337923936,38.58982629243723,23.350078228965483,0.0,37.99346300018687
9.042015609752767,49.41962124734174,25.343121434383438,0.0,17.180774246549866
20.974130394587714,1.6651467372650053,14.16119901962768,0.0,35.27041188558209
19.183368282187715,10.371254683679993,26.993061134306675,0.0,3.6847133680403443
19.483398936094456,26.865214853018653,20.63792067720682,0.0,39.822191132826056
6.313797672525931,5.031685480364106,20.609325883423438,0.0,39.204055589025366
1.427555595734357,8.695173447463295,24.403912520357952,0.0,6.41549537702701
18.208586082835733,29.26475907831591,24.819054389915767,0.0,18.017450289239022
12.28410866484231,0.11001506280741147,8.531255101821746,0.0,32.38273687653095
11.743006193889908,22.418186178313398,10.66101514551611,0.0,19.226268761915186
10.225607468163542,20.193674831110652,30.205224750984982,0.0,27.307716420946946
5.975230064250336,29.688418535829435,26.771012769430087,0.0,10.934621820107061
21.858981176397062,38.30289009695702,31.011885165192382,0.0,31.716228633867672
13.422367380946609,46.378055843007516,30.240474440388123,0.0,22.34083049449701
