name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,0,0.02817827335819606,0.0,,0.9883851609528065,0.0,2.475,1.0,True,,0.0,55.0
,1,-0.0027610855130595115,0.0,,0.9540499999999998,0.0,0.135,1.0,True,,1.0,3.0
,2,-0.04580777240142478,0.0,,0.9270039960206498,0.0,1.87001,1.0,True,,2.0,41.0
,4,0.03239086037278176,0.0,,0.9708689920902251,0.0,0.585,1.0,True,,3.0,13.0
,5,-0.052299144789576535,0.0,,0.9354786549619158,0.0,5.9625,1.0,True,,4.0,75.0
,7,-0.16590143082226866,0.0,,0.9451720102485529,0.0,6.75,1.0,True,,5.0,150.0
,8,0.14015129206559868,0.0,,0.9780694986294086,0.0,9.6195,1.0,True,,6.0,121.0
,9,0.010545920610427858,0.0,,0.9017438965596486,0.0,0.22805,1.0,True,,7.0,5.0
,11,0.0997917692735586,0.0,,0.9948295553867359,0.0,29.9715,1.0,True,,8.0,377.0
,12,0.027541288018226626,0.0,,0.8430468440378895,0.0,0.82098,1.0,True,,9.0,18.0
,13,0.008979539811611176,0.0,,0.9071876558026993,0.0,0.4561,1.0,True,,10.0,10.0
,14,0.0063468286232949145,0.0,,0.9810076907835901,0.0,1.408,1.0,True,,11.0,22.0
,15,0.1343442549999998,0.0,,1.0,0.0,1.96123,1.0,True,,12.0,43.0
,16,-0.025508271181941128,0.0,,0.9820103157805279,0.0,2.688,1.0,True,,13.0,42.0
,17,0.009116416072009983,0.0,,0.9961528730476666,0.0,1.23147,1.0,True,,14.0,27.0
,18,0.004434459069371224,0.0,,0.7663478449583053,0.0,0.135,1.0,True,,15.0,3.0
,19,-0.0024701326247751646,0.0,,0.965452088868944,0.0,0.128,1.0,True,,16.0,2.0
,22,-0.0019037331136688568,0.0,,0.9536991366160413,0.0,0.27,1.0,True,,17.0,6.0
,24,-0.009791353842169045,0.0,,0.961735726510485,0.0,0.27,1.0,True,,18.0,6.0
,26,0.004512814015857902,0.0,,0.9566427506564391,0.0,0.405,1.0,True,,19.0,9.0
,27,0.005336444937705978,0.0,,0.9910954880379141,0.0,0.256,1.0,True,,20.0,4.0
,28,-0.004844603322565533,0.0,,0.9625472395932303,0.0,1.088,1.0,True,,21.0,17.0
,29,0.006947402340173723,0.0,,0.5537739701832473,0.0,0.13682999999999998,1.0,False,,22.0,3.0
,30,0.004274787500500681,0.0,,0.8622541823911967,0.0,0.3975,1.0,True,,23.0,5.0
,31,-0.0023947520217783764,0.0,,0.9481273330593916,0.0,0.0795,1.0,True,,24.0,1.0
,32,0.005840116667747497,0.0,,0.9576815513246182,0.0,0.13682999999999998,1.0,True,,25.0,3.0
,34,0.0007765490323305146,0.0,,0.9471279853927265,0.0,0.477,1.0,True,,26.0,6.0
,37,-0.00036308110609641064,0.0,,0.9806737815758341,0.0,1.113,1.0,True,,27.0,14.0
,40,-0.0004020242176290059,0.0,,0.9350309354029489,0.0,0.27365999999999996,1.0,True,,28.0,6.0
,41,-0.010738710531305451,0.0,,0.9606147992880465,0.0,0.31927,1.0,True,,29.0,7.0
,42,-0.0011758599938452175,0.0,,0.9836848889572753,0.0,0.09,1.0,True,,30.0,2.0
,43,0.020796954774856567,0.0,,0.8885793681964278,0.0,0.768,1.0,True,,31.0,12.0
,46,0.09385927631258964,0.0,,0.9812109026397641,0.0,1.3226900000000001,1.0,True,,32.0,29.0
,48,-0.02323067579001191,0.0,,0.9573344828211704,0.0,1.152,1.0,True,,33.0,18.0
,49,-0.02674363482738283,0.0,,0.9643514621820067,0.0,1.344,1.0,True,,34.0,21.0
,50,0.023075890338420876,0.0,,0.9393757095306925,0.0,1.431,1.0,True,,35.0,18.0
,51,0.0010836929607391417,0.0,,0.9540205164485508,0.0,0.18,1.0,True,,36.0,4.0
,52,-0.041429089383222206,0.0,,0.9601939689413698,0.0,1.59,1.0,True,,37.0,20.0
,53,-0.0059514756073951736,0.0,,0.9332520484086125,0.0,0.256,1.0,True,,38.0,4.0
,54,-0.00897465122447815,0.0,,0.9475105510204512,0.0,0.27,1.0,True,,39.0,6.0
,55,0.004847422392666341,0.0,,0.8654328308098672,0.0,0.31927,1.0,True,,40.0,7.0
,56,0.007589146091938011,0.0,,0.9862634012810886,0.0,0.384,1.0,True,,41.0,6.0
