name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.0265919269837439,0.0,,0.961860394726197,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.002998053324520587,0.0,,0.9126882963942156,0.0,0.09,1.0,True,,1.0,2.0
,3,0.006611000219425303,0.0,,0.9937066126458022,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.017917075412273456,0.0,,0.9973480559719934,0.0,0.99,1.0,True,,3.0,22.0
,7,0.004564775291830303,0.0,,0.9454139519043315,0.0,2.385,1.0,True,,4.0,30.0
,9,-3.554639033973711e-05,0.0,,0.9825920160429346,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.0015363927863538268,0.0,,0.5019931185976515,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.010011401546001438,0.0,,0.6405833572535315,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.0034950084805488585,0.0,,0.9477547036469358,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0111,0.0,,0.9301225608419206,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.00889713575829642,0.0,,0.9749244275336706,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.008563564739227288,0.0,,0.9908518996834754,0.0,0.192,1.0,True,,11.0,3.0
,18,0.0021589770162051686,0.0,,0.9712595118424449,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.0015149513528346942,0.0,,0.9820855574440213,0.0,0.128,1.0,True,,13.0,2.0
,20,0.06174532353281975,0.0,,0.9786333666930882,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0111,0.0,,0.9622222222222223,0.0,0.135,1.0,True,,15.0,3.0
,23,-0.009338399830818175,0.0,,0.9787609378304333,0.0,0.512,1.0,True,,16.0,8.0
,25,0.0111,0.0,,0.8222222222222222,0.0,0.135,1.0,True,,17.0,3.0
,28,0.0003114680854603624,0.0,,0.9597107565051151,0.0,0.09,1.0,True,,18.0,2.0
,29,0.008860942080616954,0.0,,0.9301909824013711,0.0,0.45,1.0,True,,19.0,10.0
