name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,0.004041602894291216,0.0,,0.9367768284595676,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.0023465196251869205,0.0,,0.8844275597201454,0.0,0.09,1.0,True,,1.0,2.0
,3,0.02185764821767807,0.0,,0.9659613280849377,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.03263449589669712,0.0,,0.9964641372693909,0.0,0.99,1.0,True,,3.0,22.0
,7,0.0004687381940893798,0.0,,0.9286965359304359,0.0,2.385,1.0,True,,4.0,30.0
,9,0.004487354461103682,0.0,,0.9729437976049052,0.0,0.225,1.0,False,,5.0,5.0
,11,-0.0018365470249205804,0.0,,0.8938998890509771,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.010961529332399366,0.0,,0.8020552851436066,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.0042281301021575915,0.0,,0.9328519966947207,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0030786749999999943,0.0,,1.0,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.01872416612505913,0.0,,0.9091141833541843,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.005685931241512307,0.0,,0.9856142252162099,0.0,0.192,1.0,True,,11.0,3.0
,18,-0.0033917135090218258,0.0,,0.9712374028380183,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.004114689302444458,0.0,,0.8971460101753475,0.0,0.128,1.0,True,,13.0,2.0
,20,0.013939114486832035,0.0,,0.9959773714314869,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.0039150000000000035,0.0,,1.0,0.0,0.135,1.0,True,,15.0,3.0
,23,0.001922006361007686,0.0,,0.9632539186738432,0.0,0.512,1.0,True,,16.0,8.0
,25,0.00881993390724063,0.0,,0.9968328437573379,0.0,0.135,1.0,True,,17.0,3.0
,28,0.0006598443024605563,0.0,,0.9558316033606727,0.0,0.09,1.0,True,,18.0,2.0
,29,0.00992633020877838,0.0,,0.871808511575063,0.0,0.45,1.0,True,,19.0,10.0
