0,1,2,3,4,5,6,7,8
1.0,0.943126130104065,1.018240511417389,0.9855882104826537,0.9891621916741216,1.0166084090563503,0.9912151320901661,0.9683838449580185,0.9412122318945535
1.0,0.9853999003767967,0.9594454824924468,1.0183392453701476,0.9886499102328519,0.996655894925219,1.0283401744200158,1.0203907532000764,1.0515012078393797
1.0,1.0026202067732817,1.0025266826152799,0.9916398407542997,0.9824694615404989,1.01214170601991,1.00916839742274,1.0074986270362014,0.9689452597935081
1.0,1.0486984848976135,0.9947923079133034,1.0153891533539392,1.0304198529598545,1.03098641145442,1.0527299440217395,1.052619248752553,1.0058968821159662
1.0,1.0425955355167391,0.944845235347748,1.0036006234736297,0.9961581042831281,0.9773165613760342,0.9854541411100631,1.0216874272353542,0.9948112421809788
1.0,0.9892610475420952,0.9877949945628643,1.028419055513514,1.018821239551963,1.0216590872668392,1.042551845922633,1.0303956793930351,1.0559727493592856
1.0,0.9755394801497459,0.962250006198883,1.031238196959684,1.0443097315872418,1.0072329611695878,1.0248984426693595,1.014294492795461,1.0427588795994036
1.0,0.9762378126382829,1.0206073626875878,1.0456455354532652,1.0678508716494908,1.0426348261616314,1.0265119314608284,1.020021947567612,1.0692961292792331
1.0,1.0663015246391296,0.9954105429351331,1.0328565221496828,1.051029383792526,1.027420189664855,1.0302028182620064,1.0577066771034043,1.0415413036075554
1.0,0.988961859047413,0.9195766985416411,1.034056844488401,1.0342433036627268,0.9807086456912011,1.0166629713904365,1.0210514334069212,1.0607875203238915
1.0,0.956178268790245,1.0189792856574063,1.040603055403069,1.05944051789961,1.0363955528357196,1.0190262214575536,1.006962248572345,1.0603041251932783
1.0,1.012463314831257,0.9865653678774837,1.0315682256574932,1.0224929315299396,1.0190457211948962,1.040706463828173,1.0409228309555258,1.0630576471270752
1.0,0.9925700172781946,0.9698951005935672,0.9916341398767711,1.0001361931400268,0.9921493079465203,0.9854759508858432,0.9911931457210089,0.9495856399999184
1.0,1.0171471923589712,0.9922575972974302,0.9917895769745092,0.975150878350582,1.0087078843876163,1.018062155860762,1.0191492267901194,0.9737958387637997
1.0,1.0734589934349061,1.0837902009487153,1.0242806501455044,1.0414379799495648,1.0828733353146944,1.0640680601299153,1.0707478328316125,1.0210913195331048
1.0,1.0096203021705148,0.9999723836779593,1.0275499547232037,1.022898520525244,1.0328508699636427,1.0586683413555673,1.0438307516184537,1.048176269535237
1.0,1.0044858045876026,0.9855221927165987,1.020488414537257,1.030620041744501,1.0151988814717596,1.0181883632117597,1.0212565976349117,1.0183689327722352
1.0,1.075730562210083,1.0668783366680146,1.023009524104118,1.052638521517823,1.082572078421775,1.0852723917419138,1.0775968712379334,1.0070637419230137
1.0,1.0374994337558747,0.9930790223181244,0.9944062464241059,0.9825693081235055,1.0168839719801221,1.0411798523146898,1.0373743600389744,0.978020716968091
1.0,1.0314034461975101,0.9931618846952914,1.0360779590672897,1.0368082002003163,1.029534006048453,1.0474738199273168,1.053257268402872,1.0691649096567515
1.0,0.9901294961571696,0.9355136036872865,1.0026450335121062,0.97538386506084,0.9780731708243559,1.0162115055572736,1.0110894558778794,1.008311095853998
1.0,0.9486143171787264,1.0660413742065429,1.0436756165053003,1.0783999657477108,1.0678957463298118,1.0232347913067998,1.0043066863905021,1.0544933915536274
1.0,0.970461603999138,1.0230725705623627,1.028563621598788,1.0264594811578212,1.0340822819190418,1.0224548841282923,1.0122262226481036,1.0483195998976111
1.0,0.9712212473154068,1.0208426162600521,1.0331474259342088,1.0471893693645073,1.0410074961039355,1.0314119465014864,1.016144157701349,1.048040568043156
