0,1,2
97.39896307715836,103.59065463975175,117.36547993389047
111.00420274195184,102.31159358023235,131.80445610939324
110.02728606838923,129.60097185974553,172.8618342232764
64.32143669345135,135.5735133639667,127.18483217500716
55.35286563141757,109.41083976607017,136.20957227224216
104.22944610676305,64.81803773034159,141.67667154456677
95.05416747008732,95.08812107698563,173.83738380592263
87.57437564565404,79.55404736012822,90.89695836455198
113.11151254905131,67.7681020634449,158.7944907498804
107.22697771667771,63.13502338034566,103.28069625764095
58.618619737112475,115.39776954960159,131.6601454206575
76.9369645764953,113.39283039709454,88.17978624043921
113.68368210365013,60.375638095403765,142.781653679623
96.6270190515724,105.78015246326987,97.30816326406183
112.59344301857834,91.72045926775877,163.11031971111618
122.8380217000721,111.51921593837099,117.38550485581797
98.49711088791659,94.30149607566129,88.54740642224502
100.9514354401216,94.51347483471793,164.6546595851063
61.21633588648568,133.55860909957389,146.42412995491114
62.915038765159785,127.84065834577875,155.73189587250107
105.98800316186504,129.31058607429034,172.55215050028858
91.5146356466973,64.34703906714029,94.99965248964
104.71783693849434,62.54711436250463,91.46941564979127
92.56556181779699,107.19279810836568,148.01220295167695
