0,1,2
12.25510549759911,-6.116453296256132,54.848220109491166
35.75011761658352,-42.03846629660708,-57.8018980417843
25.129319394204785,-3.7750224992126817,39.27408468010377
-7.168397040796016,-23.07355001374656,38.39271652079033
9.82245573747958,43.487311694433174,25.45484187448767
14.333581047925392,-28.382509014763592,-51.950318328320535
-33.42823589716564,-28.5300779027062,-47.41666749610052
-32.72848814219837,15.320299767596794,-50.65438681119407
-33.9277337369071,46.69302757131278,-4.388831769321783
-31.903488858093812,-19.978260642829795,-53.37811934640583
-19.707282761086585,2.278309239736565,-56.848328493818165
18.171485145959508,-20.63820289117429,-44.35320931900364
-19.31933025185815,23.049014168014295,64.70639631644136
38.030916967426734,-5.181712895472522,48.4972141459579
6.826921301412128,37.410065461775574,26.95442261088722
8.937029986745642,-47.119066565685316,-27.779525665563092
-16.944284619693416,6.856561248723956,12.722186574744256
-11.12480291597669,-6.285237323968573,54.86926970219409
41.90314855170078,-34.35406614351661,51.53764803154999
5.80446204362584,-9.096036871852036,-60.316620636280675
29.88748076097933,-47.852019749869804,-19.603070973029055
-40.444169265308425,28.782374929027227,-38.650543671546785
10.204185725980139,7.568401683208421,-36.695005007568795
-15.796620379713445,-9.974335902822993,-40.621875143482896
