0,1,2,3
13.689061090846003,24.747418486229854,4.919708869799173,27.80488203226173
7.439444262662235,4.384752082171304,9.898068920579274,3.1170730461119907
34.043714221298295,18.11924942198548,15.840410957249912,6.992840768211388
30.108390587012725,23.025489100959618,3.912706836796689,20.500328224983217
1.2496775614791404,13.702319579404554,14.930575393146746,14.95391863349791
16.21535813989053,19.45023054327836,16.096828801484357,10.612567511190928
36.139880193829306,20.7321044501436,5.526411589744813,2.004634390957535
9.615862585921093,6.951805121614547,11.190636929756913,15.607277301059561
20.133174904971177,10.664283291771932,0.9844279845738307,21.52790656104973
16.020967314428265,26.142962174449757,3.1904631197985114,13.513443838707483
17.05790287925526,7.494382333347484,12.648645325391554,30.69180103027762
26.454088327822014,12.39306869765722,5.950589836423814,10.560421680763044
23.016575165972153,8.96015513836063,8.519893822644761,4.532867591821882
5.255159543607335,27.24286828017634,6.158664068424293,5.548118764061675
4.091620964587539,16.010109219554142,11.042599309377957,21.921189739255276
16.538653556828645,0.02977945870500161,8.13571820498678,7.705782846159485
4.156199401050568,1.0305937398029035,11.392687877409033,20.724860625705162
0.05431113502927711,23.863081861334308,19.040349668430647,21.373541089919748
30.13784125804543,21.84465803459811,18.138346565331037,17.50726951902575
15.350624783981146,32.119954680539806,2.159590113858331,18.718931172127995
27.431133859210494,16.642145306442337,1.28708900168096,24.572474802474392
33.170694568458366,9.205741590403761,9.759796095526102,14.679587349481208
35.204199958224756,20.216031360257055,15.953678651394537,0.36667578717159466
30.57564263944488,17.26430319683395,7.54739047891479,11.956863072454663
