0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.2514207073157797,0.550881056557397,0.33966745017899064,0.37230637266919425,0.28988487954969994,0.020674405123878255,0.3662459311893041,0.05283868566350034,0.0833518008504649,0.19495466068635722,0.14887536805059817,0.14166280230252512,0.030662568485420247,0.01889647153384565,0.04078791817299141
1.5522557264458545,0.6914635410775755,0.6169468664219839,0.4648033779806456,0.3418686873386411,0.2229241584963219,0.5373813333550389,0.06550573715048426,0.08276291634571943,0.1752961654224193,0.06127697210367804,0.07089225447750915,0.05560798471707375,0.007137165200382012,0.04581726941351696
1.7341711708599823,0.7742990774748574,0.8264294353816726,0.5669142350047622,0.3835686233439689,0.34956478517238665,0.7936630244090838,0.11468391986398283,0.056983682573925484,0.15156555722936169,0.049741522481338465,0.07484029193283044,0.09354435417369909,0.0202564412163507,0.09028846410003444
1.4175722421313504,0.6550490919712413,0.5722304334535633,0.47853475555999,0.3604000323891461,0.15312289821204855,0.5186506093680996,0.06919255581622939,0.06574461738071327,0.16721418268425392,0.14844415088298807,0.12672683623292771,0.05035591454569122,0.019814296848210084,0.07244826391661369
1.6666687655304249,0.6592334654099977,0.6761349312773577,0.3823409724052788,0.25928592873443945,0.36764587643518876,0.5354532757342328,0.07617966177055963,0.07090332374690722,0.17515644210078726,0.0973216593467161,0.10995470337771494,0.028632328396398635,0.025734804633884098,0.04993396038333773
1.3350526508066902,0.5678441547468692,0.453645775169242,0.38104001295039086,0.28263733395952517,0.12018132768052638,0.4323966258776722,0.09550378536727422,0.09251034124400001,0.20469056702017568,0.06930050689879401,0.11138653665532355,0.058353135270845596,0.012479876954620193,0.05718747195102035
1.4097131113074053,0.6580680177276842,0.6003116645301227,0.49574804992756755,0.363816094010253,0.1764090574479413,0.5778757897514161,0.07014600364369002,0.08216096080911883,0.1860127270841187,0.05681162706492345,0.13443481084767392,0.044550999072635114,0.01296870602493346,0.08117551496475484
1.4479623535096136,0.6349972199747267,0.514592166808068,0.4345554147316054,0.3138329269813094,0.1336793260335798,0.5262652999369964,0.10681806248490017,0.06716530690163144,0.17923915608646881,0.05162271219623895,0.07241846746500455,0.09965887368500678,0.0239852789611158,0.07695261438231323
1.9623925335977284,0.8866593958765514,0.8227134503951649,0.6075737349360465,0.44289264983030546,0.30889010297387776,0.7207218448701234,0.06410475869580287,0.09792356873040095,0.21855495202592165,0.06006274574203176,0.14732365207702716,0.03297195355635174,0.016286501516139106,0.06598326202055536
1.5402462008595816,0.6717211755979742,0.5598183343061418,0.45784154366308516,0.3288732971047898,0.1618147722471801,0.5619669666482646,0.05514663916181314,0.073448334639563,0.14650239914450558,0.07976862219955233,0.10788292212197284,0.04989423627239931,0.008453569006585605,0.037219259917592784
1.447145805823443,0.620206527986045,0.6314578362840378,0.4024506770251235,0.29103380611254304,0.2980524106706954,0.48576885438863426,0.07927740763592236,0.07133899838045067,0.14849771479301327,0.11770888394568961,0.08128308461548603,0.03655983545095498,0.0048685862165238234,0.0654286424458098
1.3047392703418417,0.5862840573803896,0.457279458986642,0.4036782206508863,0.3085231621441186,0.1153947518060763,0.4202141611907263,0.05687632200123691,0.06159682380309269,0.1289745071499186,0.07771158051568074,0.07633677512422823,0.027751530334379555,0.01095675151438272,0.05055144832589785
1.450742338251092,0.6680201168187306,0.5002162813611037,0.4645375057453865,0.3463347298157921,0.10130266546449834,0.5200903115900072,0.10576165510808512,0.0777248133653506,0.18959448072133003,0.033126370315659834,0.05493011032108108,0.08718533047396367,0.026408874127654774,0.06751304968440784
1.668714177193835,0.7230453728375168,0.5533480187044104,0.48225711683258266,0.3451657461444081,0.1326565832291656,0.5975007620055697,0.0935464878168427,0.07299049024841411,0.2129546354121034,0.06625137820940362,0.13868142513398518,0.06843999012767224,0.034944850724585905,0.07456861974383615
1.274184703741655,0.5255413611714997,0.35606936746402756,0.32149689644728097,0.23222490546201477,0.07164320433950669,0.39361791441694965,0.06324936251116488,0.07733616325681146,0.14472372215727855,0.0508675590626763,0.10289365412535804,0.05095919851710088,0.012161656480273413,0.05502462424020893
1.5185687624958917,0.6561037135435831,0.6566820976083412,0.44733027536229697,0.3140145246323215,0.2843139932051053,0.5796548691182077,0.06149673231652014,0.06803326822202749,0.149868410286146,0.1053107879642001,0.09824794035149231,0.03150971495459336,0.01338215497511645,0.06812310829289599
1.959880357512632,0.8168351491973154,0.9089271161951323,0.5312509788959787,0.3600085233004862,0.4736964567579352,0.7415974716267495,0.10191897685664228,0.09153451689647422,0.19661849463977515,0.05271328994127736,0.1256520919562299,0.05663249057706786,0.01005477879822283,0.06918917923673713
1.4146460055742556,0.6170730023914889,0.40878941737635366,0.4046353778016489,0.2950832777555819,0.04422302278590657,0.4805502124046195,0.1083779738587637,0.06927465342824533,0.17316489101779106,0.05732100914941893,0.09787437012928789,0.05821928592000305,0.018943104109441906,0.09163896431867347
1.3390350001164417,0.5612226503511286,0.6189164178325599,0.39177721200424775,0.28166097297350423,0.29235231999435995,0.4809963614231817,0.09450354854484563,0.06608790679161768,0.19191785295898156,0.09408971872609317,0.10158025177424192,0.07253032852533307,0.031199472822859523,0.08353571668718447
1.415871385891992,0.6359111233542906,0.46607678308920625,0.4280913056171656,0.32182793830131606,0.08264933728619286,0.468368346263783,0.06539281915307428,0.06637709148411629,0.17105923604582518,0.07590382923363491,0.09355902484759714,0.03145583722375562,0.023487727628691054,0.03655281056733678
1.7026785784304288,0.7430142876923131,0.7909875307851935,0.5274867409227071,0.3652625712905029,0.34597853134197104,0.7040840071199463,0.08577282070789848,0.06634410746375347,0.13533567491836845,0.10761157010875126,0.11919478171258065,0.07645676204662015,0.015158870824414028,0.03581698131715721
1.60070410918093,0.7304066105388829,0.7462410266096984,0.5300771500974782,0.3833450015350702,0.2961711060675403,0.6401740745200956,0.09515715064499712,0.09023697833978753,0.18635739708123356,0.08445468796324453,0.10181938988333196,0.05713694059739071,0.005478876635088411,0.05745910848793029
1.434310826884584,0.6853704633021918,0.5517061518381131,0.5340636835613379,0.38825217222583214,0.11824752756481686,0.6414427380793577,0.12618879979036196,0.07758964335168958,0.2201889382918056,0.03936754761404798,0.0922940625407144,0.09941837988619434,0.04043941570182013,0.11279269633054144
1.750943169947606,0.8171608072141217,0.7855259190830202,0.600655230273335,0.4301410726897467,0.27224911527191636,0.7425813549888525,0.09931189519702485,0.07410253129425626,0.1794272293364682,0.04625481243023192,0.10182722755769134,0.05846386622444082,0.01740109323112869,0.08406811010371178
