0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
28.57964802388448,1.6811237960905656,5.820036699080175,14.618761788207136,28.579436247615277,3.6186256184765506,10.81322569057661,6.939754476169213,6.746876574170717,3.9935137255443673,9.654212285397726,1.9813936188855432,9.947291068730703,1.7762843065571392,16.311416758140975,2.6458242093345756,10.044239911458453,3.3332704094780703,1.7411860578719294,10.978623672910043
28.886610635223075,2.6566378824721433,6.784918755903864,23.763885014264126,22.713133840803284,4.371215455266318,13.221999830438072,7.613286049018409,11.296965265765502,4.482719967716204,9.313879151489923,2.149864625979046,9.415436659082456,2.953167971709341,21.52665479304867,3.1618412186984655,8.388744355906969,2.71036015154619,1.7802496911395012,6.984328714980152
27.61214044404107,1.5273548272432682,4.898300569594264,27.227527869545227,25.31247439076141,5.877879457512657,8.12011131609461,8.570643951898644,8.21804687274419,4.42120301972923,5.9330721332159735,3.1460235576776654,6.173324051083897,2.8762649187144174,16.74134250198142,2.095487790750302,5.752414124919061,3.6086194424088758,1.585087496650043,7.918389256745514
20.21431139490229,2.851822439990676,7.460717131335684,22.810315712920517,28.021485849806147,4.8278499176031024,14.79036937179066,7.037186386806132,10.094740172329864,4.608070687060728,7.201360385203392,4.274740771769401,12.255798663165042,2.2107100613399764,18.45063043801643,2.214226529374153,10.52432625028207,2.5850300201161063,2.4649651987313463,7.432188348339539
23.77152146065982,1.8299667009430565,6.554639722316839,19.971951163927024,27.47404488964706,3.5831559536253534,12.636709587668975,4.563150489269208,8.877649726941526,3.8348249702974586,10.424914174312875,2.6673438362786204,7.9194430978890304,2.649731879348992,15.93513873375808,2.310305948052673,11.520643712910289,2.1366318678661087,3.142050062699102,8.838337460073689
21.67925859107678,1.57462850520358,9.564114901902386,20.824744386318322,20.562358456323857,4.286424781125701,14.420516237473732,4.576799325501911,10.064683053796076,4.35152508088678,6.022930648590002,3.0345896396177565,11.68240819791595,2.1825071509238003,22.624221462207515,2.8920864000657076,9.593068354994784,2.6978567419676427,3.0571322574986333,13.47774978867269
24.792250865803275,2.3767451574851783,5.430243341858572,31.183807564604265,23.282957804715426,8.024343360090654,7.86171678593943,8.582464745223593,7.387321837788432,4.370622510512659,5.452503282952977,3.0592020286337296,7.591957472594558,2.5423643557749704,19.78237448598082,3.102510720171236,10.138185604738851,4.8391325193227885,1.61903535182965,11.131492965490214
24.64041657952945,1.6655321851651979,9.268638879558289,29.208880798454413,34.142949111164924,6.958185895631432,8.856783300181617,4.2173243678420365,7.079090559635582,2.4515169954001843,8.39872724883963,3.8684783375607648,7.83633773337165,2.8262862844375163,16.841785481163896,2.3344773604481848,9.690268917156907,3.327867450557431,2.0740406763870567,10.738947030888301
26.404593801931725,2.7860381451415837,8.503340840166416,17.707763903568612,36.81164022837609,6.157006097530424,8.038131982241122,4.544218241911686,8.992462404657438,4.839165174389536,9.619715110937182,2.6756279170569,11.142381717412725,1.6776564187290488,19.479165932158296,2.9795946888402964,5.434383891957226,3.545917590753011,2.4144204140591206,14.093112781743578
30.35476910640502,1.995803699395486,8.209532501592893,29.782017256603233,32.00903221366722,5.112654102151471,14.298995323962314,6.342488129484207,8.982425105870929,4.219434387159534,7.475613995419504,3.676653058738903,7.725636365752634,2.4683272761537465,14.092522609703085,3.9583760584869445,7.637365796110226,4.789191143119431,1.7728917184926147,12.417494199709388
30.291037378698572,2.9779096107842093,8.128824095544935,25.12877904248581,27.415730420769364,4.513407160128563,14.752679492622072,6.621999335317007,7.273980877574303,3.016447569923538,6.641667513769636,2.3937212903263045,10.774106764443985,1.8239675352243392,14.93608592400799,4.0834274920319995,5.871309216991762,4.757580889549098,2.2368317253566325,13.37676867720068
17.195431809476013,2.553757213392314,6.813844870123174,14.321416727004056,20.992650234735365,4.784701299219457,9.725385214964009,5.295069438626674,8.629749732765204,3.935215256977205,11.482665281387629,2.892539763871035,12.828762269575057,1.9906779729240238,16.42683357814154,2.9805098045178116,10.542045091735458,4.16581455745953,2.2509033297761443,9.265586517544369
23.94172994984087,3.155260361030713,7.919907385654014,18.824616488737593,23.70635026916694,3.9444147894215216,12.255071605308613,7.515388051803411,8.923315475371474,2.4707394036456103,10.448307126861632,3.812241702738083,8.503619809615683,2.2832931343925744,11.579399932796864,3.452367500299716,5.349768693405046,3.074801694552283,2.993293499951049,11.692032359467786
23.099489688153067,3.2011183374108807,5.196662325493946,31.70930671746885,33.39827794974089,6.671172560670403,6.862959482793226,8.040964323503559,7.506259570360194,3.214448510471901,9.981045830325503,2.9373394254911505,12.845022894536225,2.933357677154154,15.721653528401603,2.4986979486600145,8.05015190849668,4.8798245372436915,2.0254004784075708,10.564520132973435
20.268876222019856,2.422330413218071,10.439056560851736,30.62959778223721,35.24946774603526,6.849639799857883,14.224764089837425,6.867655813416702,8.90122186041613,4.533721608589283,6.313232393661422,4.431835549137007,7.614238385150052,1.7310394802407854,19.232934876021467,3.345715748900672,9.022075395077755,4.539736072947485,1.4510431061703097,7.6491201805237905
19.763459553498222,2.175561980471422,5.768409363941845,20.87560444049647,31.244500945312776,4.114849878803245,13.492810257703049,8.264742658408224,8.65231553736983,2.965843480470584,12.392631423814205,2.2362886769350494,7.151235953878253,2.6732835714566203,21.83257759262042,2.876409833031335,5.880104949598029,3.8884070774618156,2.0994550545543973,13.588582373092489
22.012608345037883,1.6459699735076931,10.471678608980314,20.429730976126308,31.628236181038144,3.5873476160398416,11.377771194639651,5.918480279420594,10.675899555266067,2.289340174009882,11.753275174286774,2.413054721570343,12.108821135808695,2.6649494693700566,18.94649395617644,2.8366118190801384,8.383400222190787,3.977585559247164,2.162620240298852,6.908908320109671
