name,bus,p_mw,q_mvar,sn_mva,soc_percent,min_e_mwh,max_e_mwh,scaling,in_service,type,evid,n_car
,1,-0.01293226311676203,0.0,,0.952315065484908,0.0,0.945,1.0,True,,0.0,21.0
,2,-0.004678718855381013,0.0,,0.944014234940211,0.0,0.09,1.0,True,,1.0,2.0
,3,0.0072972468289768805,0.0,,0.9888560366742157,0.0,0.31927,1.0,True,,2.0,7.0
,6,0.04361497144803403,0.0,,0.994555526715186,0.0,0.99,1.0,True,,3.0,22.0
,7,-0.03425200330618415,0.0,,0.9688885730372393,0.0,2.385,1.0,True,,4.0,30.0
,9,-0.001932103689759955,0.0,,0.9801628724899557,0.0,0.225,1.0,True,,5.0,5.0
,11,-0.014035061940962896,0.0,,0.9632007582150223,0.0,0.8745,1.0,True,,6.0,11.0
,13,0.010906542795896531,0.0,,0.3478543550241049,0.0,0.27365999999999996,1.0,True,,7.0,6.0
,14,-0.015811891390353442,0.0,,0.9721385355497587,0.0,0.636,1.0,True,,8.0,8.0
,15,0.0111,0.0,,0.8886225608419206,0.0,0.13682999999999998,1.0,True,,9.0,3.0
,16,0.005791039008250495,0.0,,0.9678576250535956,0.0,0.41049,1.0,True,,10.0,9.0
,17,0.00821866182088852,0.0,,0.304359375,0.0,0.192,1.0,True,,11.0,3.0
,18,0.014558799031376843,0.0,,0.8289668786849299,0.0,0.41049,1.0,True,,12.0,9.0
,19,0.0014313714432716458,0.0,,0.9786825894005596,0.0,0.128,1.0,True,,13.0,2.0
,20,0.0556061008810997,0.0,,0.9642155691877423,0.0,0.77537,1.0,True,,14.0,17.0
,22,0.004455000000000004,0.0,,1.0,0.0,0.135,1.0,True,,15.0,3.0
,23,0.007985854387283324,0.0,,0.9085973718501628,0.0,0.512,1.0,True,,16.0,8.0
,25,0.010356068086624147,0.0,,0.9854616154564753,0.0,0.135,1.0,True,,17.0,3.0
,28,-0.0011492912900447853,0.0,,0.96698009677728,0.0,0.09,1.0,True,,18.0,2.0
,29,0.008421026222128418,0.0,,0.9369633916047299,0.0,0.45,1.0,True,,19.0,10.0
